gene	cell_logFC	cell_FDR	pct_cluster2	pct_cluster0	pb_logFC	pb_FDR	pb_AveExpr	pb_t	pb_P	direction_concordant	cell_sig	pb_sig	both_sig	both_sig_same_direction
XAF1	-0.127099897840417	3.11244409184448e-16	0.345	0.226	-0.186765159118041	0.0602037926054864	7.40575195866252	-2.47383872112968	0.0161372573395476	TRUE	TRUE	FALSE	FALSE	FALSE
XBP1	0.0535951086798747	6.77855137940008e-25	0.112	0.052							TRUE	FALSE	FALSE	FALSE
XIAP	0.0133115936249782	2.32357236740843e-37	0.25	0.132	-0.0280767276402662	0.809390497415268	6.63410671715874	-0.393618058315974	0.695222096797612	FALSE	TRUE	FALSE	FALSE	FALSE
XIST	0.271554944736253	2.75110349897835e-17	0.125	0.071							TRUE	FALSE	FALSE	FALSE
XKR4	-0.343488743360793	1	0.173	0.155	-0.69442160662548	6.20194512746929e-08	6.04414726387477	-7.1637340530732	1.15465951110752e-09	TRUE	FALSE	TRUE	FALSE	FALSE
XKR6	0.000304598396238198	9.35149010407573e-21	0.449	0.297	-0.0672365281820108	0.393932777568623	8.21150193449676	-1.24849161444378	0.216575018817113	FALSE	TRUE	FALSE	FALSE	FALSE
XPA	0.0358024456508765	1.93825343842733e-41	0.188	0.089	0.0279511946029147	0.864519068651679	6.07813366493228	0.283625720199391	0.777648241554316	TRUE	TRUE	FALSE	FALSE	FALSE
XPC	0.0119644020223614	1.57217752303568e-33	0.156	0.074	-0.0791826116262315	0.561609944938046	6.00706598244448	-0.882925814297641	0.380708807356625	FALSE	TRUE	FALSE	FALSE	FALSE
XPNPEP1	0.0218497545849468	5.45787973711117e-25	0.143	0.072							TRUE	FALSE	FALSE	FALSE
XPNPEP3	0.0241598375494959	2.92078941945231e-28	0.144	0.07							TRUE	FALSE	FALSE	FALSE
XPO1	0.135110251637149	1.18229544022951e-64	0.519	0.29	0.0960457546860487	0.160773154425888	8.10019688196201	1.91332413896691	0.0603565629469288	TRUE	TRUE	FALSE	FALSE	FALSE
XPO4	0.164008987023394	5.58029732613075e-74	0.296	0.134	0.233700364148835	0.00842481636259935	6.89270953726583	3.36084570503992	0.00133860254881392	TRUE	TRUE	TRUE	TRUE	TRUE
XPO5	0.0397155153973553	3.32219890760064e-40	0.161	0.073							TRUE	FALSE	FALSE	FALSE
XPO6	0.109198458063804	9.20966325386098e-57	0.371	0.194	0.0808093595567021	0.368036278761028	7.31174833724552	1.30309002320983	0.197393597101362	TRUE	TRUE	FALSE	FALSE	FALSE
XPO7	0.0637968754527439	1.06861995949513e-44	0.251	0.126	0.0478094920355433	0.698615761443582	6.48352010050121	0.607512999580425	0.545743452512546	TRUE	TRUE	FALSE	FALSE	FALSE
XPOT	-0.00748833812809074	1.62721226134791e-18	0.118	0.061							TRUE	FALSE	FALSE	FALSE
XPR1	0.101041495549356	9.03293028688281e-57	0.392	0.207	0.0233584580518369	0.818078339856497	7.52565171634058	0.375831081777323	0.708333579141241	TRUE	TRUE	FALSE	FALSE	FALSE
XRCC4	0.0813869814053151	6.95441160206972e-36	0.234	0.125	0.113920923577444	0.290860234346155	6.64407414273777	1.49231724058166	0.140719679815011	TRUE	TRUE	FALSE	FALSE	FALSE
XRCC5	0.127727241275325	4.9857359736754e-65	0.529	0.291	0.104908949217773	0.114062190463493	8.08957264173103	2.1255780801557	0.0375552889284287	TRUE	TRUE	FALSE	FALSE	FALSE
XRCC6	-0.144040669215697	6.82446866728561e-06	0.222	0.154	-0.200550137032925	0.158510459180207	6.10774800713294	-1.92621378113944	0.0586949295283794	TRUE	TRUE	FALSE	FALSE	FALSE
XRN1	0.0185765700863414	1.18878772332507e-43	0.464	0.267	-0.0761178658420575	0.389018301576834	7.85510037589348	-1.26084313566127	0.212119645185226	FALSE	TRUE	FALSE	FALSE	FALSE
XRN2	0.130923953373903	8.63711610640829e-70	0.401	0.201	0.0960738667084688	0.316206486317703	7.41130773351184	1.43321103232053	0.15685325577351	TRUE	TRUE	FALSE	FALSE	FALSE
XRRA1	0.0576050960579475	3.84160262575274e-41	0.249	0.128	0.0187949199008933	0.884975199537417	6.45301629555168	0.246382316844112	0.806205410035107	TRUE	TRUE	FALSE	FALSE	FALSE
XXYLT1	0.00629565058466225	3.80712189508086e-23	0.133	0.067							TRUE	FALSE	FALSE	FALSE
XYLB	0.00315464362662565	1.74026529194139e-19	0.115	0.059							TRUE	FALSE	FALSE	FALSE
XYLT1	-0.0629551879566024	2.31701136816184e-16	0.244	0.154	-0.254151180976482	0.00672255184382851	6.93838886066862	-3.44823670734933	0.0010230357777602	TRUE	TRUE	TRUE	TRUE	TRUE
YAE1D1	0.036536647014019	4.66444238866438e-22	0.082	0.035							TRUE	FALSE	FALSE	FALSE
YAF2	0.00531056536770835	1.73290920808124e-37	0.302	0.168	-0.0399716900738108	0.722315444964191	7.06706297255448	-0.564180775277554	0.574679456027616	FALSE	TRUE	FALSE	FALSE	FALSE
YARS	-0.0226784531305767	1.24060737599498e-16	0.165	0.096							TRUE	FALSE	FALSE	FALSE
YARS2	0.0240880174586425	6.12015738562774e-21	0.112	0.056							TRUE	FALSE	FALSE	FALSE
YBX1	0.030156150275685	2.9521512884193e-40	0.198	0.096							TRUE	FALSE	FALSE	FALSE
YBX3	0.072353571204568	7.29431076390449e-37	0.14	0.062							TRUE	FALSE	FALSE	FALSE
YEATS2	0.04236572900351	2.30743948299041e-40	0.364	0.205	0.0965331735742197	0.270403595053561	7.01201182645609	1.5502576254382	0.126202136941601	TRUE	TRUE	FALSE	FALSE	FALSE
YIF1B	-0.0918104375753046	1.81389532983605e-06	0.096	0.059							TRUE	FALSE	FALSE	FALSE
YIPF1	0.0512135226028272	1.74048492053301e-37	0.159	0.073							TRUE	FALSE	FALSE	FALSE
YIPF3	-0.111689334087639	1	0.097	0.07							FALSE	FALSE	FALSE	FALSE
YIPF4	0.0269332417044167	1.66018453051416e-43	0.276	0.143	-0.00946865466370655	0.93703521644784	6.66346789826794	-0.13134437609206	0.895930891727354	FALSE	TRUE	FALSE	FALSE	FALSE
YIPF5	-0.0289673443444345	9.49455915285483e-05	0.059	0.034							TRUE	FALSE	FALSE	FALSE
YIPF6	-0.00162713083827404	8.12087135163603e-21	0.124	0.063							TRUE	FALSE	FALSE	FALSE
YJEFN3	-0.231353264428551	1	0.098	0.091							FALSE	FALSE	FALSE	FALSE
YJU2	-0.0171496918620281	5.80760737644232e-05	0.051	0.028							TRUE	FALSE	FALSE	FALSE
YKT6	-0.00259247438159033	4.58099087931625e-14	0.082	0.041							TRUE	FALSE	FALSE	FALSE
YLPM1	0.0202394890659499	1.39583415961755e-46	0.372	0.203	-0.0203022537753719	0.840992479030801	7.46844434911019	-0.331291248701765	0.741548819253999	FALSE	TRUE	FALSE	FALSE	FALSE
YME1L1	0.0352713612721324	4.54862525990365e-45	0.255	0.127	0.0719576100106698	0.528488446167779	6.38932794123517	0.960417873834477	0.340599414298898	TRUE	TRUE	FALSE	FALSE	FALSE
YPEL1	-0.034613626915074	0.00447289338364044	0.086	0.058							TRUE	FALSE	FALSE	FALSE
YPEL2	0.201664697011184	3.01290973494085e-81	0.382	0.183	0.17122635274878	0.0306091096864385	7.2598868084185	2.79931860110046	0.00682909731770761	TRUE	TRUE	TRUE	TRUE	TRUE
YPEL3	-0.272039844524258	1	0.287	0.228	-0.231614220078084	0.0201696602036946	6.1332219508702	-2.98493359148154	0.00406376729429195	TRUE	FALSE	TRUE	FALSE	FALSE
YPEL5	-0.109546193644462	1.27521930429623e-12	0.176	0.108							TRUE	FALSE	FALSE	FALSE
YTHDC1	-0.0526063414890343	5.41949302419423e-41	0.341	0.187	-0.0960411064514903	0.286029162122074	7.32138198613979	-1.50556950003256	0.137288161977491	TRUE	TRUE	FALSE	FALSE	FALSE
YTHDC2	0.167923303514567	2.64229813666629e-82	0.501	0.259	0.132183690078173	0.0428621609531852	7.97652294362705	2.64451441145606	0.0103645574399154	TRUE	TRUE	TRUE	TRUE	TRUE
YTHDF1	0.0196703106885308	2.87189610149404e-24	0.111	0.052							TRUE	FALSE	FALSE	FALSE
YTHDF2	0.0197493648133936	6.86768763685191e-43	0.238	0.118	-0.0572337964048076	0.61938745138539	6.59675797960047	-0.763912059119063	0.447835609456154	FALSE	TRUE	FALSE	FALSE	FALSE
YTHDF3	0.0864481818772279	8.94520766676611e-57	0.287	0.139	0.130420646362913	0.171463671026483	6.5462835012448	1.86902271567209	0.0663752345643385	TRUE	TRUE	FALSE	FALSE	FALSE
YWHAB	-0.28605482880076	1	0.448	0.343	-0.190002683308634	0.0341991455912166	7.24146262328928	-2.74822779670838	0.00784984214029455	TRUE	FALSE	TRUE	FALSE	FALSE
YWHAE	-0.177654020724439	6.47180963037244e-08	0.491	0.335	-0.178260478177102	0.0126912621386103	7.67815155817093	-3.19669134787824	0.00219451051516903	TRUE	TRUE	TRUE	TRUE	TRUE
YWHAG	-0.263758018736581	1	0.454	0.342	-0.146979581593985	0.119280740471268	7.44840745473999	-2.09546027482793	0.0402469828215985	TRUE	FALSE	FALSE	FALSE	FALSE
YWHAH	-0.32762897337698	1	0.326	0.264	-0.324252762051455	0.00869644565779504	6.51219587755886	-3.34574055422946	0.00140172243196288	TRUE	FALSE	TRUE	FALSE	FALSE
YWHAQ	-0.0492515183365149	1.4822780611684e-20	0.242	0.144	-0.0687518050215791	0.537024860747399	6.36883142929436	-0.941874441238471	0.349935863098598	TRUE	TRUE	FALSE	FALSE	FALSE
YWHAZ	-0.122947439303655	9.66893436902292e-09	0.417	0.289	-0.0532427518049495	0.574654413488812	7.30368216444831	-0.856888511547919	0.394827592435312	TRUE	TRUE	FALSE	FALSE	FALSE
YY1	0.0113165947574245	1.23909253528951e-40	0.311	0.168	-0.0481997409619035	0.618503763130042	7.04045400934316	-0.769001798888523	0.444830556497506	FALSE	TRUE	FALSE	FALSE	FALSE
YY1AP1	0.109906557262283	6.01843197245718e-63	0.315	0.153	0.123758728165576	0.16696642145446	6.93899056326767	1.8856732023962	0.0640562065954274	TRUE	TRUE	FALSE	FALSE	FALSE
Z83844.2	0.0385908628749692	4.13504801033939e-16	0.077	0.036							TRUE	FALSE	FALSE	FALSE
Z93930.2	0.0914453725503923	3.6992562093607e-37	0.154	0.071	0.0227770545818809	0.885372235373708	6.2219687418819	0.244411004409688	0.807724735598778	TRUE	TRUE	FALSE	FALSE	FALSE
Z94721.1	0.0354726970365326	2.73689672305485e-13	0.073	0.036							TRUE	FALSE	FALSE	FALSE
ZADH2	0.028647642642983	9.69628857555645e-34	0.149	0.07							TRUE	FALSE	FALSE	FALSE
ZBED4	0.0958897643992835	1.18112075614621e-43	0.163	0.072							TRUE	FALSE	FALSE	FALSE
ZBED5	0.0404620757513972	8.72605366350028e-40	0.21	0.105	-0.0677755415870234	0.646489391639642	6.26081054484651	-0.707205782458793	0.482105325466543	FALSE	TRUE	FALSE	FALSE	FALSE
ZBTB1	0.118897772831638	4.76042270988744e-63	0.339	0.169	0.0545965606706709	0.549808621016173	7.1929516986661	0.913090427926654	0.364754668663931	TRUE	TRUE	FALSE	FALSE	FALSE
ZBTB10	-0.0056913329547057	5.18875351875067e-15	0.087	0.044							TRUE	FALSE	FALSE	FALSE
ZBTB11	0.0348531177152824	8.65971519122701e-30	0.148	0.072							TRUE	FALSE	FALSE	FALSE
ZBTB16	0.140968845629666	1.01129475510443e-35	0.186	0.094	-0.0653562696598949	0.693015956456137	5.80966770303272	-0.61929640699197	0.538004746176384	FALSE	TRUE	FALSE	FALSE	FALSE
ZBTB17	-0.0242468867399487	1.08104991668174e-09	0.066	0.034							TRUE	FALSE	FALSE	FALSE
ZBTB18	-0.0602918997454411	2.76541853917266e-14	0.168	0.101							TRUE	FALSE	FALSE	FALSE
ZBTB20	0.106395549683158	1.75639716362292e-20	0.841	0.635	0.0574988316334045	0.393932777568623	9.92140518080347	1.2483026039828	0.216643729679748	TRUE	TRUE	FALSE	FALSE	FALSE
ZBTB21	-0.0319389076434861	1.40173753324265e-07	0.058	0.031							TRUE	FALSE	FALSE	FALSE
ZBTB24	0.0184384004979896	2.06338433479439e-16	0.063	0.027							TRUE	FALSE	FALSE	FALSE
ZBTB25	0.0735070729432735	8.08773223322958e-36	0.147	0.066							TRUE	FALSE	FALSE	FALSE
ZBTB26	0.0269136997267865	9.74492213008427e-11	0.054	0.026							TRUE	FALSE	FALSE	FALSE
ZBTB34	0.0703741801435081	4.86654237269351e-33	0.099	0.039							TRUE	FALSE	FALSE	FALSE
ZBTB37	0.0680127269798468	2.40215003544794e-47	0.177	0.078							TRUE	FALSE	FALSE	FALSE
ZBTB38	0.00853509068197766	1.13114703566706e-40	0.326	0.179	-0.0747436988518108	0.502224856482753	7.1805103543753	-1.00934672862964	0.316756457557217	FALSE	TRUE	FALSE	FALSE	FALSE
ZBTB4	0.00398909013084448	1.73691159678276e-27	0.217	0.119	-0.0406961281033288	0.775414176639007	6.28555555981491	-0.459933439365678	0.647183163665791	FALSE	TRUE	FALSE	FALSE	FALSE
ZBTB40	0.0966613590485778	2.82692870783687e-47	0.158	0.066							TRUE	FALSE	FALSE	FALSE
ZBTB41	0.00874761985888001	1.09851402219866e-20	0.118	0.06							TRUE	FALSE	FALSE	FALSE
ZBTB43	-0.054403071863507	6.0835912993812e-14	0.122	0.069							TRUE	FALSE	FALSE	FALSE
ZBTB44	0.0928604183635173	3.93125037714699e-54	0.262	0.126	0.0406427654646425	0.684295622175412	6.71407560664957	0.633968130350349	0.528448646760302	TRUE	TRUE	FALSE	FALSE	FALSE
ZBTB46	0.0123577499268908	5.39743038743539e-35	0.236	0.126	-0.145943240465541	0.255731731517307	6.70011502772279	-1.59486681438853	0.115859969230552	FALSE	TRUE	FALSE	FALSE	FALSE
ZBTB48	-0.0159084448543113	1.9064284907309e-10	0.073	0.038							TRUE	FALSE	FALSE	FALSE
ZBTB7A	-0.0846250996253121	6.73117019787163e-30	0.216	0.116	-0.158796629187623	0.109920749412168	6.79777277355839	-2.14625757982591	0.0357992341237794	TRUE	TRUE	FALSE	FALSE	FALSE
ZBTB7B	0.0346097673239853	4.71656899662835e-21	0.058	0.022							TRUE	FALSE	FALSE	FALSE
ZBTB8OS	-0.0654056649824926	2.59926078421449e-22	0.213	0.122	-0.198949153786782	0.0532884634643937	6.62787320637001	-2.53665978642794	0.0137400246270089	TRUE	TRUE	FALSE	FALSE	FALSE
ZC2HC1A	-0.0192018179158669	7.79220927603067e-20	0.148	0.081							TRUE	FALSE	FALSE	FALSE
ZC3H11B	-0.0807050811712889	7.73044091632615e-06	0.052	0.028							TRUE	FALSE	FALSE	FALSE
ZC3H12C	0.0800917295163858	5.36849671273189e-40	0.214	0.107	0.0643303988267458	0.545063696993072	6.47211177413505	0.925229408642854	0.358456844254286	TRUE	TRUE	FALSE	FALSE	FALSE
ZC3H12D	0.0287237776705963	1.81792484081689e-16	0.069	0.031							TRUE	FALSE	FALSE	FALSE
ZC3H13	-0.153851073151983	1.11119062382511e-26	0.357	0.214	-0.245697068913728	0.011218937123657	7.64990014180861	-3.24433156577021	0.00190400634804904	TRUE	TRUE	TRUE	TRUE	TRUE
ZC3H14	0.0716074898225162	8.21856682667231e-53	0.258	0.125	0.0384368862502694	0.775414176639007	6.61335292772229	0.460758388065005	0.646594427865046	TRUE	TRUE	FALSE	FALSE	FALSE
ZC3H15	-0.063904786512037	3.38039761014745e-19	0.236	0.141	-0.0997946835283866	0.43057144730264	6.31542402237703	-1.16830287745383	0.247186005579761	TRUE	TRUE	FALSE	FALSE	FALSE
ZC3H18	0.0489719201063695	6.01303137999142e-41	0.173	0.079							TRUE	FALSE	FALSE	FALSE
ZC3H3	-0.0237067805859108	4.78580317670146e-20	0.132	0.069							TRUE	FALSE	FALSE	FALSE
ZC3H4	0.0937174023743534	9.24671690285758e-46	0.126	0.048							TRUE	FALSE	FALSE	FALSE
ZC3H6	0.00795129946593876	3.82831790296784e-31	0.266	0.151	-0.0872643041047758	0.445681993246877	6.90708986133446	-1.13123747125926	0.262339719564854	FALSE	TRUE	FALSE	FALSE	FALSE
ZC3H7A	0.0629592980392796	1.19980317044049e-58	0.302	0.147	0.00907086834418742	0.931053843400919	7.05812873332099	0.143739682862726	0.886175196014341	TRUE	TRUE	FALSE	FALSE	FALSE
ZC3H7B	0.0670361869917348	3.68482460548844e-36	0.15	0.069							TRUE	FALSE	FALSE	FALSE
ZC3H8	-0.0432074961001314	3.21275073091249e-19	0.162	0.091							TRUE	FALSE	FALSE	FALSE
ZC3HAV1	0.28331036764352	3.25876846394848e-71	0.407	0.213	0.214863859926976	0.0101081871100762	7.35157957765737	3.286847650696	0.00167567498636816	TRUE	TRUE	TRUE	TRUE	TRUE
ZC3HC1	0.0193890502284768	5.11877820641064e-20	0.084	0.038							TRUE	FALSE	FALSE	FALSE
ZC4H2	-0.00197179276310244	1.32535351708706e-09	0.089	0.051							TRUE	FALSE	FALSE	FALSE
ZCCHC10	0.0239442365565234	8.65382261078988e-29	0.122	0.056							TRUE	FALSE	FALSE	FALSE
ZCCHC14	0.0543064297027549	2.6633099793769e-41	0.196	0.094	0.0962448242101168	0.499408054603122	6.21088425491873	1.0152427031138	0.313960942258785	TRUE	TRUE	FALSE	FALSE	FALSE
ZCCHC17	0.0271384451840061	1.78220757849041e-25	0.171	0.091							TRUE	FALSE	FALSE	FALSE
ZCCHC2	0.0531592088375446	1.51203445837712e-44	0.316	0.169	0.0872004826336429	0.488981484830777	6.919108467879	1.03569363719931	0.304393532003371	TRUE	TRUE	FALSE	FALSE	FALSE
ZCCHC24	0.0763591660712171	5.40718835311445e-28	0.11	0.049							TRUE	FALSE	FALSE	FALSE
ZCCHC3	0.028975714986604	1.5747725751496e-12	0.054	0.024							TRUE	FALSE	FALSE	FALSE
ZCCHC4	0.0467834242609427	1.86243045075666e-25	0.074	0.029							TRUE	FALSE	FALSE	FALSE
ZCCHC7	0.0632126980221512	1.48952165604506e-30	0.516	0.332	0.0132623483194235	0.889847931553659	8.35972020363152	0.235922321132323	0.81427553644849	TRUE	TRUE	FALSE	FALSE	FALSE
ZCCHC8	0.00931460336436252	2.14295496965486e-36	0.19	0.093	-0.120806649336636	0.255731731517307	6.34858470685553	-1.59469789795563	0.11589780334258	FALSE	TRUE	FALSE	FALSE	FALSE
ZCCHC9	-0.00836000892189096	1.27761574673109e-10	0.059	0.029							TRUE	FALSE	FALSE	FALSE
ZCWPW1	0.00903851438602113	1.24156809918623e-12	0.066	0.032							TRUE	FALSE	FALSE	FALSE
ZDBF2	-0.0888132660401331	0.00143472918031636	0.094	0.063							TRUE	FALSE	FALSE	FALSE
ZDHHC13	-0.00189437362149925	4.39571760739736e-23	0.13	0.066							TRUE	FALSE	FALSE	FALSE
ZDHHC14	0.0826888347078749	2.66473268503978e-38	0.573	0.36	-0.0587466063905801	0.423584858017723	8.61664459165722	-1.18468993146242	0.240690401342384	FALSE	TRUE	FALSE	FALSE	FALSE
ZDHHC17	0.117143494487944	1.49109677538042e-62	0.304	0.146	0.171523760489145	0.0923133527642276	6.85880648382493	2.24671651989516	0.0282519824833137	TRUE	TRUE	FALSE	FALSE	FALSE
ZDHHC19	0.0148527217728415	1.44580183451737e-09	0.063	0.032							TRUE	FALSE	FALSE	FALSE
ZDHHC2	0.14837564887111	5.57439993435988e-66	0.237	0.103	0.172499841494792	0.0533811436828855	6.3451874365696	2.53521996923175	0.0137911498471724	TRUE	TRUE	FALSE	FALSE	FALSE
ZDHHC20	-0.0539684874078664	1.87164516188316e-23	0.26	0.154	-0.124607946913014	0.218890173981287	6.94862145285555	-1.70799458440369	0.092672302824492	TRUE	TRUE	FALSE	FALSE	FALSE
ZDHHC21	0.0869251095773782	2.7718948038954e-51	0.447	0.249	0.0727192218736077	0.351745614878854	7.725387962977	1.34226879071498	0.184434683527647	TRUE	TRUE	FALSE	FALSE	FALSE
ZDHHC24	-0.0571650954706027	5.11447573511023e-05	0.075	0.045							TRUE	FALSE	FALSE	FALSE
ZDHHC3	0.111003452649319	9.83160870253733e-61	0.212	0.09	0.214197727270476	0.0393294102800449	6.21599803134135	2.68331324792789	0.00934838316271408	TRUE	TRUE	TRUE	TRUE	TRUE
ZDHHC5	0.079659902588011	4.82292290817077e-42	0.155	0.068							TRUE	FALSE	FALSE	FALSE
ZDHHC6	0.0172186495215902	2.20087519296142e-27	0.118	0.054							TRUE	FALSE	FALSE	FALSE
ZDHHC7	0.0802524522251802	2.68698562598963e-60	0.222	0.096	0.218213090542368	0.0599642568151349	6.18047489004304	2.47615766166605	0.0160424650341945	TRUE	TRUE	FALSE	FALSE	FALSE
ZDHHC8	-0.0226878779945974	8.75742657021879e-07	0.066	0.037							TRUE	FALSE	FALSE	FALSE
ZEB1	-0.0601090695390318	1.16677519504073e-15	0.465	0.316	-0.0388719515756887	0.661381339502297	8.34508807644441	-0.678292234925171	0.500126414594315	TRUE	TRUE	FALSE	FALSE	FALSE
ZEB1-AS1	0.00911997129747705	4.98533406668497e-05	0.058	0.033							TRUE	FALSE	FALSE	FALSE
ZEB2	0.180889360741421	1.33800450256058e-29	0.917	0.734	0.163750953424748	0.000198722959073986	10.4124797312971	4.71265151889292	1.43936037686845e-05	TRUE	TRUE	TRUE	TRUE	TRUE
ZEB2-AS1	0.00147519133184945	6.37866626580158e-10	0.054	0.026							TRUE	FALSE	FALSE	FALSE
ZER1	-0.104836953634166	2.71416418850993e-15	0.216	0.133	-0.216957036717293	0.0758438477110218	6.41826262744316	-2.35610818649058	0.0216641442071779	TRUE	TRUE	FALSE	FALSE	FALSE
ZFAND1	-0.0510864277125453	0.00288993318274964	0.064	0.04							TRUE	FALSE	FALSE	FALSE
ZFAND2A	-0.0196401318476941	1.03891828259778e-11	0.066	0.032							TRUE	FALSE	FALSE	FALSE
ZFAND3	0.220836541272405	1.46219489970606e-50	0.907	0.664	0.138378170423062	0.00329295333833543	10.0449272716736	3.72150611922446	0.000430830161327742	TRUE	TRUE	TRUE	TRUE	TRUE
ZFAND4	0.0623152988567151	5.89874155594447e-32	0.101	0.041							TRUE	FALSE	FALSE	FALSE
ZFAND5	-0.126307482541649	8.90200533284837e-13	0.208	0.131	-0.26010329422807	0.0284352093492381	6.22901669617101	-2.83525084565905	0.00618598152892122	TRUE	TRUE	TRUE	TRUE	TRUE
ZFAND6	0.164885620885413	9.8545745253666e-67	0.488	0.266	0.157549218170832	0.0235340363750746	7.90383666133408	2.92025044650622	0.0048806642621625	TRUE	TRUE	TRUE	TRUE	TRUE
ZFAS1	0.0422901678145399	1.23800247820383e-36	0.13	0.056							TRUE	FALSE	FALSE	FALSE
ZFAT	0.102276564690441	1.13922925481133e-45	0.16	0.069							TRUE	FALSE	FALSE	FALSE
ZFC3H1	0.0463778439737552	5.94122676396151e-53	0.482	0.272	-0.0929435650841382	0.197949431315282	8.14755552278935	-1.7741670137331	0.0809770180641958	FALSE	TRUE	FALSE	FALSE	FALSE
ZFHX2	-0.0362682301328748	1.42896459261534e-08	0.062	0.033							TRUE	FALSE	FALSE	FALSE
ZFHX3	0.207944107249104	1.37540742581222e-46	0.904	0.679	0.065185126748732	0.191935460061566	10.3596815012483	1.79240529455792	0.0779783697725258	TRUE	TRUE	FALSE	FALSE	FALSE
ZFP14	0.0290812738308806	8.98635018116889e-22	0.153	0.083							TRUE	FALSE	FALSE	FALSE
ZFP30	0.0234242688859898	1.0891092864666e-24	0.109	0.05							TRUE	FALSE	FALSE	FALSE
ZFP36	0.0570769416429307	3.18419143782369e-33	0.129	0.058							TRUE	FALSE	FALSE	FALSE
ZFP36L1	0.102696633003418	2.43043355190134e-40	0.674	0.435	0.0769449124061183	0.342232494214576	9.1990299625069	1.36427571225595	0.177444187895494	TRUE	TRUE	FALSE	FALSE	FALSE
ZFP36L2	0.156648250218676	3.3275082288368e-56	0.568	0.343	0.0324092459937514	0.68084755557868	8.9093269629825	0.639412854342849	0.524925007641045	TRUE	TRUE	FALSE	FALSE	FALSE
ZFP62	-0.00949230466280979	9.27443969230504e-13	0.062	0.029							TRUE	FALSE	FALSE	FALSE
ZFP64	0.0474882160293516	5.23097759666075e-22	0.101	0.048							TRUE	FALSE	FALSE	FALSE
ZFP82	-0.00971687819078049	1.2590952925435e-06	0.069	0.039							TRUE	FALSE	FALSE	FALSE
ZFP90	0.0134826077298573	2.24789745237e-31	0.17	0.085							TRUE	FALSE	FALSE	FALSE
ZFPM1	-0.0312084207506288	0.203407906184584	0.057	0.038							FALSE	FALSE	FALSE	FALSE
ZFPM2	-0.223608788575939	1	0.119	0.097							FALSE	FALSE	FALSE	FALSE
ZFR	0.0578910434239801	2.29468107614458e-48	0.472	0.268	-0.0136304260735771	0.872804137959252	7.78706198477373	-0.266892756108777	0.790443125195946	FALSE	TRUE	FALSE	FALSE	FALSE
ZFX	0.0903272036636369	5.09392914354449e-58	0.264	0.124	0.0137267843104544	0.908173625399758	6.66445591127842	0.1922184254724	0.848203334862497	TRUE	TRUE	FALSE	FALSE	FALSE
ZFY	0.0538369665235353	8.45225898905373e-23	0.12	0.059							TRUE	FALSE	FALSE	FALSE
ZFYVE1	0.0392613325906903	1.97298143036468e-27	0.137	0.067							TRUE	FALSE	FALSE	FALSE
ZFYVE16	-0.0859565638143796	4.31872912366024e-42	0.43	0.243	-0.149238134293323	0.0568124423522182	7.87829078525502	-2.50451548418813	0.0149231714546346	TRUE	TRUE	FALSE	FALSE	FALSE
ZFYVE19	-0.00713923108440967	1.82900279158832e-11	0.071	0.036							TRUE	FALSE	FALSE	FALSE
ZFYVE21	-0.0779802654798084	1	0.067	0.048							FALSE	FALSE	FALSE	FALSE
ZFYVE26	0.0259330657430111	1.34840740980482e-26	0.123	0.058							TRUE	FALSE	FALSE	FALSE
ZFYVE27	0.043837630190553	5.87065311290855e-27	0.12	0.056							TRUE	FALSE	FALSE	FALSE
ZFYVE28	-0.146240274109619	2.18972510752963e-06	0.133	0.086							TRUE	FALSE	FALSE	FALSE
ZFYVE9	-0.0592782074019138	1.10571544069703e-21	0.237	0.14	-0.17004907670543	0.0824640955874141	6.71803226433234	-2.30828370696527	0.0243543541673618	TRUE	TRUE	FALSE	FALSE	FALSE
ZGRF1	-0.0510075889174623	0.000417760978669024	0.065	0.04							TRUE	FALSE	FALSE	FALSE
ZHX2	0.0928693964544243	2.83684082309995e-35	0.28	0.159	0.0459775974754733	0.7025037082933	7.06129809993626	0.601687604734546	0.549590045898924	TRUE	TRUE	FALSE	FALSE	FALSE
ZHX3	-0.0833812242257829	1.95423782280744e-11	0.18	0.114	-0.186733522243358	0.174684794104349	6.28536960396631	-1.85528634856179	0.0683413604070572	TRUE	TRUE	FALSE	FALSE	FALSE
