Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library	Query_label	TF	neglog10_adjP
226	RUNX1 17652178 ChIP-ChIP JURKAT Human	0.01033485709784384	2.6537308845001153	12.13347569223596	UVRAG;WSB1;BNC2;ANKRD44;TCF12;ST8SIA4;FBXO11;ARHGAP24;ETV6	0.032475591008519294	0	0	ChEA_2022	primary_candidate	RUNX1	1.4884429366551455
227	POU3F1 26484290 ChIP-Seq ESCss Mouse	0.010368437635631335	2.100938429846647	9.599164428657085	ENTPD1;ANKRD44;PLA2G4A;RANBP9;PTPRJ;NPL;SAMSN1;ETV6;SPRED1;GNAQ;MGAT4A;ST8SIA4;PELI1;CPVL;SRGAP2	0.032475591008519294	0	0	ChEA_2022	primary_candidate	POU3F1	1.4884429366551455
228	STAT5B 24692510 ChIP-Seq Epithelium Mouse Mammary	0.010810076336537754	3.0648768062036473	13.875545002770307	SPRED1;USP53;DOCK8;ST6GALNAC3;PICALM;ETV6;TLR2	0.03366334085164595	0	0	ChEA_2022	primary_candidate	STAT5B	1.4728427855249069
229	BMI1 23680149 ChIP-Seq NPCS Mouse	0.010842341849545602	2.4901960784313726	11.266384825536369	FGD4;PRKCH;CALCR;CDK6;BNC2;DOCK8;B3GNT5;MAML3;TGFBR1;TLR2	0.03366334085164595	0	0	ChEA_2022	primary_candidate	BMI1	1.4728427855249069
230	RUNX1 27514584 Chip-Seq MCF-7 Human	0.011016303591328474	2.084807393659331	9.399101786744932	LYN;UVRAG;RBM47;CEBPB;WSB1;PRKCH;RANBP9;PTPRJ;NPL;SAMSN1;MED13L;SPRED1;BLNK;SRGAP2;RIN2	0.03405474718884585	0	0	ChEA_2022	primary_candidate	RUNX1	1.4678223394276726
231	E2F4 17652178 ChIP-ChIP JURKAT Human	0.011228206041236059	2.7971014492753623	12.557101016055054	APBB1IP;UVRAG;MBNL1;CDK6;RAP1A;ST8SIA4;BMP2K;TGFBR1	0.03450833925085726	0	0	ChEA_2022	primary_candidate	E2F4	1.462075941071996
232	NANOG 18358816 ChIP-ChIP MESCs Mouse	0.01126010507200968	2.47498375568551	11.10398819912096	FGD4;SPRED1;CDK6;B4GALT1;RNF13;ELMO1;BLNK;TBC1D9;IL6ST;PICALM	0.03450833925085726	0	0	ChEA_2022	primary_candidate	NANOG	1.462075941071996
233	DPY 21335234 ChIP-Seq ESCs Mouse	0.01144503515947049	2.074660633484163	9.274146415159505	DOCK4;WSB1;PRKCH;IFNGR1;ANKRD44;RANBP9;FBXO11;MED13L;FAM135A;CDK6;MGAT4A;B3GNT5;ST8SIA4;MAML3;RREB1	0.03492454934928549	0	0	ChEA_2022	primary_candidate	DPY	1.4568691891187564
234	GF1B 26923725 Chip-Seq HPCs Mouse	0.011534102792578849	2.1901209112202356	9.773298865939202	RBM47;B4GALT1;DOCK8;RANBP9;FOXN3;FBXO11;SH3RF3;ZEB2;FAM135A;ELMO1;ST8SIA4;PELI1;MAML3	0.03504592771591265	0	0	ChEA_2022	primary_candidate	GF1B	1.4553624391311746
235	NFE2L2 20460467 ChIP-Seq MEFs Mouse	0.011690041600932144	2.4599483204134365	10.944354220868046	CEBPB;SPRED1;MAML2;CHST11;ANKRD44;WNT5A;ST8SIA4;PLA2G4A;RAF1;PLXDC2	0.0352187270265371	0	0	ChEA_2022	primary_candidate	NFE2L2	1.4532263455675398
236	NRF2 20460467 ChIP-Seq MEFs Mouse	0.011690041600932144	2.4599483204134365	10.944354220868046	CEBPB;SPRED1;MAML2;CHST11;ANKRD44;WNT5A;ST8SIA4;PLA2G4A;RAF1;PLXDC2	0.0352187270265371	0	0	ChEA_2022	primary_candidate	NRF2	1.4532263455675398
237	ISL1 27105846 Chip-Seq CPCs Mouse	0.01217518759098743	2.1736709770114944	9.582313759484562	UVRAG;WSB1;WNT5A;TCF12;RANBP9;FOXN3;ARHGAP24;MED13L;ETV6;ZEB2;SCIN;MAML3;RAF1	0.03652556277296229	0	0	ChEA_2022	primary_candidate	ISL1	1.437403083886227
238	OCT1 27270436 Chip-Seq PROSTATE Human	0.012474675401162195	2.0518065094057927	8.995231884116013	WSB1;USP53;ANKRD44;PTPRJ;FOXN3;PLD1;ETV6;MKLN1;RAP1A;BMP2K;PELI1;DIP2B;ST6GALNAC3;RIN2;PAG1	0.03726678239590891	0	0	ChEA_2022	primary_candidate	OCT1	1.4286781024977036
239	FOXO1 23066095 ChIP-Seq LIVER Mouse	0.012552688279344039	3.8121965430180618	16.68911191231689	RBM47;PDK4;FOXN3;RREB1;TGFBR1	0.03734293458834147	0	0	ChEA_2022	primary_candidate	FOXO1	1.4277915560857937
240	CEBPA 26348894 ChIP-Seq LIVER Mouse	0.012879113519517845	2.0433553952554475	8.892985887117922	MEF2A;PHC2;MBNL1;PRKCH;USP53;RNF13;SH3RF3;FAM135A;CHST11;HCLS1;MAML3;TBC1D12;CPVL;ANKS1A;TLR2	0.03815437380157161	0	0	ChEA_2022	primary_candidate	CEBPA	1.4184556697927615
241	ELK1 22589737 ChIP-Seq MCF10A Human	0.013312051506976483	2.539345373125534	10.96764984581161	UVRAG;CEBPB;PTPRC;B4GALT1;MAML2;TCF12;BLNK;PLXDC2;MED13L	0.039273313781992863	0	0	ChEA_2022	primary_candidate	ELK1	1.405902452523424
242	STAT4 19710469 ChIP-ChIP TH1 Mouse	0.01354475322343963	2.297221976466425	9.882088472573725	P2RY12;SPRED1;GNAQ;ELMO1;OLR1;IL6ST;SRGAP2;RHOQ;PICALM;IL13RA1;ETV6	0.0397947088506842	0	0	ChEA_2022	primary_candidate	STAT4	1.4001746683713077
243	SMAD3 30307970 ChIP-Seq HCASMC Human CoronaryArtery	0.013613347038152642	1.9842089446220255	8.52555963549763	UVRAG;ANKRD44;TCF12;GAB2;PLD1;TGFBR1;MED13L;SH3RF3;GNAQ;MGAT4A;GNB4;BMP2K;TAB2;RAF1;SOCS6;PICALM	0.039831645037557734	0	0	ChEA_2022	primary_candidate	SMAD3	1.3997717569604753
244	MYB 26560356 Chip-Seq TH1 Human	0.013790824801392636	2.0252627696846766	8.675722989352955	CEBPB;ANKRD44;RANBP9;TM6SF1;PHC3;ETV6;APBB1IP;ZEB2;PTPRC;RAP1A;GNAQ;ST8SIA4;BMP2K;TAB2;SOCS6	0.04007015553702524	0	0	ChEA_2022	primary_candidate	MYB	1.3971789717988776
245	KAP1 27257070 Chip-Seq ESCs Mouse	0.013807578208960876	2.0760032786358305	8.890562289405757	PHC2;BNC2;DOCK8;KCNK13;TBC1D9;PTPRJ;TM6SF1;FBXO11;SH3RF3;SPRED1;MGAT4A;ELMO1;IL6ST;ST6GALNAC3	0.04007015553702524	0	0	ChEA_2022	primary_candidate	KAP1	1.3971789717988776
246	SALL4 18804426 ChIP-ChIP MESCs Mouse	0.013955416753911449	2.518295534252981	10.757875335743522	FGD4;CEBPB;SPRED1;DOCK8;BMP2K;TBC1D9;RANBP9;TBC1D12;IL6ST	0.04033455817898797	0	0	ChEA_2022	primary_candidate	SALL4	1.394322695916466
247	CDX2 22108803 ChIP-Seq LS180 Human	0.014451147395300852	2.012908904210063	8.52865771396037	UVRAG;B4GALT1;KCNK13;FOXN3;NPL;ARHGAP15;PLD1;TM6SF1;SAMSN1;FAM135A;CDK6;SCIN;GNAQ;ELMO1;BMP2K	0.041527256211365625	0	0	ChEA_2022	primary_candidate	CDX2	1.3816667626447245
248	JARID1B-DAIN 22020125 ChIP-Seq ESCs Mouse	0.014503587575911645	2.0621645796064403	8.72988347980842	UVRAG;PHC2;GPR34;IFNGR1;FAM13A;NPL;PLXDC2;TM6SF1;ARHGAP24;MED13L;TBC1D12;DIP2B;SRGAP2;RREB1	0.041527256211365625	0	0	ChEA_2022	primary_candidate	JARID1B-DAIN	1.3816667626447245
249	TRIM28 19339689 ChIP-ChIP MESCs Mouse	0.014543300698495134	1.8661977308841995	7.895182447684891	MEF2A;UVRAG;DOCK4;CEBPB;B4GALT1;USP53;RNF13;WNT5A;TCF12;TBC1D9;ETV6;SPRED1;CDK6;CHST11;GNAQ;TBC1D12;IL6ST;RAF1;RREB1	0.041527256211365625	0	0	ChEA_2022	primary_candidate	TRIM28	1.3816667626447245
250	EGR1 23403033 ChIP-Seq LIVER Mouse	0.014927647425488926	2.8674609713332067	12.056355079286249	LYN;MKLN1;MAML2;IFNGR1;BLNK;RANBP9;PIK3AP1	0.042454229278090505	0	0	ChEA_2022	primary_candidate	EGR1	1.3720790389737212
251	HNF4A 19761587 ChIP-ChIP CACO-2 Human	0.01507878927831688	2.483949121744397	10.418840649099968	UVRAG;SPRED1;IFNGR1;BLNK;CPVL;RREB1;ARHGAP24;IL13RA1;TLR2	0.042713223812284075	0	0	ChEA_2022	primary_candidate	HNF4A	1.369437648637607
252	CTCF 18555785 Chip-Seq ESCs Mouse	0.016320017667052017	2.0290461654655885	8.35026120401581	ANKRD44;PLA2G4A;PTPRJ;NPL;ARHGAP15;SPRED1;FAM135A;PTPRC;MGAT4A;ST8SIA4;GNB4;MAML3;SRGAP2;RIN2	0.04583493762114849	0	0	ChEA_2022	primary_candidate	CTCF	1.3388033553646093
253	CRX 20693478 ChIP-Seq RETINA Mouse	0.016320017667052017	2.0290461654655885	8.35026120401581	WSB1;IFNGR1;ANKRD44;PLA2G4A;NPL;SH3RF3;FAM135A;PTPRC;CHST11;MGAT4A;ST8SIA4;PELI1;TAB2;SRGAP2	0.04583493762114849	0	0	ChEA_2022	primary_candidate	CRX	1.3388033553646093
254	ESR1 26153859 ChIP-Seq MCF-7 Human BreastCancer	0.016374225254249954	1.6918383791872913	6.956918612368108	WASHC4;RBM47;CEBPB;B4GALT1;USP53;BNC2;RNF13;DOCK8;FAM13A;PLD1;FGD4;PDK4;IL13RA1;MEF2A;UVRAG;PRKCH;IFNGR1;ARHGAP24;MKLN1;CDK6;GNAQ;RUBCNL;MAML3;RAF1;PIK3AP1;PICALM;TLR2	0.04583493762114849	0	0	ChEA_2022	primary_candidate	ESR1	1.3388033553646093
255	FLI1 21867929 ChIP-Seq TH2 Mouse	0.01666838071068751	2.0231302764962495	8.283184392876281	DOCK4;WSB1;PRKCH;CCNH;IFNGR1;WNT5A;KCNK13;FOXN3;SH3RF3;CHST11;ELMO1;PELI1;TAB2;RREB1	0.0464753673933287	0	0	ChEA_2022	primary_candidate	FLI1	1.332777168392757
256	FOXA1 25552417 ChIP-Seq VCAP Human	0.016916875552374082	1.9713977334052888	8.0422058703029	PHC2;MBNL1;CEBPB;WSB1;B4GALT1;FAM13A;PHC3;MED13L;ETV6;MKLN1;PDK4;MAML3;IL6ST;PIK3AP1;RIN2	0.046672148706317244	0	0	ChEA_2022	primary_candidate	FOXA1	1.330942204475554
257	UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human	0.016916875552374082	1.9713977334052888	8.0422058703029	PHC2;CEBPB;WSB1;MAML2;WNT5A;KCNK13;PTPRJ;NPL;PHC3;CDK6;ST8SIA4;MAML3;TBC1D12;DIP2B;ST6GALNAC3	0.046672148706317244	0	0	ChEA_2022	primary_candidate	UBF1/2	1.330942204475554
258	RNF2 27304074 Chip-Seq ESCs Mouse	0.01699751425995622	2.1382686885620665	8.712778120198971	APBB1IP;SH3RF3;CEBPB;PRKCH;CDK6;CHST11;WNT5A;TCF12;KCNK13;MAML3;CPVL;RREB1	0.046672148706317244	0	0	ChEA_2022	primary_candidate	RNF2	1.330942204475554
259	RING1B 27294783 Chip-Seq ESCs Mouse	0.017001528150402484	1.9700848554580757	8.027016273593441	RBM47;CEBPB;IFNGR1;ANKRD44;WNT5A;KCNK13;ARHGAP24;TGFBR1;ZEB2;FAM135A;CDK6;SCIN;ST8SIA4;MAML3;IL6ST	0.046672148706317244	0	0	ChEA_2022	primary_candidate	RING1B	1.330942204475554
260	ASH2L 23239880 ChIP-Seq MESCs Mouse	0.017122973872455354	1.7829275706203611	7.251762312367777	UVRAG;MAML2;USP53;BNC2;RNF13;IFNGR1;TCF12;RANBP9;PTPRJ;FOXN3;NPL;MED13L;ETV6;CDK6;SLC9A9;ELMO1;BLNK;IL6ST;SRGAP2;RIN2;RREB1	0.04682474778198368	0	0	ChEA_2022	primary_candidate	ASH2L	1.3295245532413045
261	FOXO1 32281255 ChIP-Seq Chondrocytes Human Osteoarthritis	0.01720124544645655	2.7832225231880487	11.307602678709221	FGD4;MBNL1;PRKCH;FAM135A;FAM13A;PDK4;RIN2	0.04685856518172646	0	0	ChEA_2022	primary_candidate	FOXO1	1.3292110137159845
262	SUZ12 27294783 Chip-Seq NPCs Mouse	0.01732494899970353	2.5752508361204014	10.444207062845921	FAM135A;PTPRC;MGAT4A;ANKRD44;ST8SIA4;PLA2G4A;NPL;SRGAP2	0.046991736364246285	0	0	ChEA_2022	primary_candidate	SUZ12	1.3279785073184287
263	SOX6 21985497 ChIP-Seq MYOTUBES Mouse	0.01738231598283653	2.0113937880443267	8.150774893868178	IFNGR1;ANKRD44;KCNK13;PLA2G4A;NPL;SH3RF3;FAM135A;PTPRC;CHST11;MGAT4A;ELMO1;ST8SIA4;TAB2;SRGAP2	0.046991736364246285	0	0	ChEA_2022	primary_candidate	SOX6	1.3279785073184287
264	POU2F1 35413990 ChIP-Seq Human ARnegCRProstateCancer	0.018498737368149068	3.01921090683743	12.046810931401515	DOCK4;MBNL1;FAM135A;TCF12;TAB2;FBXO11	0.04982046313921965	0	0	ChEA_2022	primary_candidate	POU2F1	1.3025922395078116
265	OCT4 21477851 ChIP-Seq ESCs Mouse	0.018592442979970824	1.992588466477897	7.940465182821376	IFNGR1;ANKRD44;WNT5A;PLA2G4A;NPL;SH3RF3;FAM135A;PTPRC;CHST11;MGAT4A;ST8SIA4;PELI1;TAB2;SRGAP2	0.04988387531607266	0	0	ChEA_2022	primary_candidate	OCT4	1.302039814956731
266	FLI1 20887958 ChIP-Seq HPC-7 Mouse	0.02027125089621063	1.968482252141983	7.674229650824444	LYN;PHC2;ANKRD44;GAB2;ARHGAP15;TM6SF1;TGFBR1;ZEB2;CHST11;ELMO1;HCLS1;RAF1;RHOQ;PICALM	0.05418368190678857	0	0	ChEA_2022	primary_candidate	FLI1	1.266131486983342
267	CEBPB 26923725 Chip-Seq MESODERM Mouse	0.020684756484998647	2.3459832093372466	9.098563338232584	MKLN1;ZEB2;ANKRD44;TCF12;ST8SIA4;PLA2G4A;MAML3;CPVL;RREB1	0.05508187962859191	0	0	ChEA_2022	primary_candidate	CEBPB	1.2589912481827736
268	RUNX2 24655370 ChIP-Seq MC3T3E1 Mouse Bone	0.021153181685385977	1.6093430374382232	6.205570345703853	CEBPB;B4GALT1;USP53;RNF13;PTPRJ;PLD1;SPRED1;PDK4;PAG1;LYN;MEF2A;UVRAG;PHC2;MBNL1;WSB1;RANBP9;FOXN3;PLXDC2;PHC3;ARHGAP24;TGFBR1;ETV6;APBB1IP;MKLN1;ZEB2;CDK6;BMP2K;MAML3;RAF1;PICALM;TLR2	0.056119075292199366	0	0	ChEA_2022	primary_candidate	RUNX2	1.2508894937164474
269	TAL1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia	0.021344914466851328	2.223747506746451	8.554627160641578	FGD4;ZEB2;BMP2K;RANBP9;GAB2;NPL;SOCS6;RREB1;TGFBR1;MED13L	0.056391317373768186	0	0	ChEA_2022	primary_candidate	TAL1	1.2487877596149586
270	NANOG 18692474 ChIP-Seq MESCs Mouse	0.021450682036864666	1.8084788368775053	6.948173588968657	ENTPD1;B4GALT1;RNF13;DOCK8;ANKRD44;WNT5A;TBC1D9;ETV6;FGD4;SPRED1;MGAT4A;SLC9A9;ELMO1;BLNK;DIP2B;IL6ST;RAF1;RREB1	0.056391317373768186	0	0	ChEA_2022	primary_candidate	NANOG	1.2487877596149586
271	RARG 19884340 ChIP-ChIP MEFs Mouse	0.021514251228272874	3.304318488529015	12.685409910482223	MBNL1;CEBPB;BLNK;RIN2;RHOQ	0.056391317373768186	0	0	ChEA_2022	primary_candidate	RARG	1.2487877596149586
272	EOMES 21245162 ChIP-Seq HESCs Human	0.021573049684479532	2.327895285971735	8.93052899604009	PRKCH;TCF12;BMP2K;NPL;IL6ST;CPVL;SRGAP2;PAG1;PICALM	0.056391317373768186	0	0	ChEA_2022	primary_candidate	EOMES	1.2487877596149586
273	LYL1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia	0.021758532291255756	2.216374269005848	8.483725076937631	FGD4;ZEB2;BMP2K;RANBP9;GAB2;NPL;SOCS6;RREB1;TGFBR1;MED13L	0.0564831607169866	0	0	ChEA_2022	primary_candidate	LYL1	1.2480810087774503
274	NFI 21473784 ChIP-Seq ESCs Mouse	0.0218465108258387	1.9476554806454056	7.447277641088426	ANKRD44;KCNK13;TBC1D9;RANBP9;FBXO11;ETV6;SPRED1;FAM135A;CHST11;B3GNT5;TAB2;MAML3;RIN2;PICALM	0.0564831607169866	0	0	ChEA_2022	primary_candidate	NFI	1.2480810087774503
275	SA1 22415368 ChIP-Seq MEFs Mouse	0.0218465108258387	1.9476554806454056	7.447277641088426	PHC2;MBNL1;ANKRD44;WNT5A;TCF12;NPL;PLXDC2;FBXO11;TGFBR1;ETV6;SH3RF3;ZEB2;SRGAP2;RIN2	0.0564831607169866	0	0	ChEA_2022	primary_candidate	SA1	1.2480810087774503
276	RELA 24523406 ChIP-Seq FIBROSARCOMA Human	0.02195490927779176	2.1266794823031137	8.12128812513716	MKLN1;RBM47;PRKCH;CDK6;MAML2;BLNK;PLA2G4A;OLR1;TBC1D12;PIK3AP1;TLR2	0.05655775542213747	0	0	ChEA_2022	primary_candidate	RELA	1.2475078344856085
277	RUNX1 22412390 ChIP-Seq EML Mouse	0.023172302756455928	1.9312848574134485	7.270896519274243	UVRAG;PRKCH;B4GALT1;USP53;GPR34;DOCK8;PLXDC2;MKLN1;GNAQ;ELMO1;BMP2K;RAF1;SRGAP2;RHOQ	0.05936602017893341	0	0	ChEA_2022	primary_candidate	RUNX1	1.2264620646373945
278	FOXI1 33610681 ChIP-Seq GES1 Human Gastric Carcinoma	0.023212030393450756	3.869496855345912	14.561243961361502	MGAT4A;WNT5A;TCF12;IL6ST	0.05936602017893341	0	0	ChEA_2022	primary_candidate	FOXI1	1.2264620646373945
279	CJUN 26792858 Chip-Seq BT549 Human	0.023513063198877346	1.927231807951988	7.227503052329134	MBNL1;B4GALT1;WNT5A;FAM13A;PLA2G4A;PTPRJ;PLXDC2;PLD1;APBB1IP;SH3RF3;PTPRC;MGAT4A;B3GNT5;ELMO1	0.05992038686165517	0	0	ChEA_2022	primary_candidate	CJUN	1.2224253913810244
280	SREBP1 19666523 ChIP-Seq LIVER Mouse	0.023640630308491038	2.599462365591398	9.734436575300608	APBB1IP;FGD4;MKLN1;B4GALT1;RIN2;SAMSN1;PAG1	0.06003031481906117	0	0	ChEA_2022	primary_candidate	SREBP1	1.221629379052546
281	SMAD4 19686287 ChIP-ChIP HaCaT Human	0.023924105763144177	3.2101983931792097	11.983249163723613	FGD4;MBNL1;B3GNT5;OLR1;PICALM	0.06048910681885598	0	0	ChEA_2022	primary_candidate	SMAD4	1.2183228282303922
282	FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human	0.02407642904380596	1.5744159841870362	5.867095747216742	CX3CR1;B4GALT1;CCNH;PTPRJ;ARHGAP15;SPRED1;CHST11;PAG1;LYN;MEF2A;UVRAG;MBNL1;WSB1;ANKRD44;RANBP9;PLXDC2;TM6SF1;ARHGAP24;MED13L;SH3RF3;MKLN1;GNAQ;SLC9A9;ELMO1;GNB4;BMP2K;HCLS1;MAML3;IL6ST;PIK3AP1;WDFY4;PICALM;TLR2	0.06048910681885598	0	0	ChEA_2022	primary_candidate	FLI1	1.2183228282303922
283	POU5F1 16518401 ChIP-PET MESCs Mouse	0.02407653618809598	2.280943965345416	8.499977637359791	CCNH;GNAQ;SLC9A9;PDK4;PTPRJ;IL6ST;ARHGAP15;SRGAP2;ST6GALNAC3	0.06048910681885598	0	0	ChEA_2022	primary_candidate	POU5F1	1.2183228282303922
284	KDM5B 21448134 ChIP-Seq MESCs Mouse	0.024302689595092446	1.6780715127905017	6.237674151653453	PHC2;WSB1;WNT5A;KCNK13;RANBP9;PLD1;FBXO11;APBB1IP;FGD4;MKLN1;ZEB2;MGAT4A;SLC9A9;ELMO1;BLNK;PELI1;HNRNPC;MAML3;DIP2B;IL6ST;RAF1;ST6GALNAC3;PICALM	0.06084229683841806	0	0	ChEA_2022	primary_candidate	KDM5B	1.2157943993951352
285	HOXB13 26457646 ChIP-Seq LNCaP Human Prostate Carcinoma	0.02500636547796435	1.957990175712994	7.22229125227024	MEF2A;UVRAG;PHC2;RBM47;RANBP9;PLD1;FGD4;FAM135A;BLNK;HNRNPC;CPVL;ANKS1A;PIK3AP1	0.06238430124502686	0	0	ChEA_2022	primary_candidate	HOXB13	1.2049246850039834
286	SOX2 19829295 ChIP-Seq ESCs Human	0.0258824021352705	1.9006073174344542	6.945184045856878	MBNL1;MAML2;IFNGR1;WNT5A;FAM13A;NPL;FBXO11;PTPRC;CDK6;SRGAP2;ST6GALNAC3;RREB1;PAG1;C1QC	0.06411981853023457	0	0	ChEA_2022	primary_candidate	SOX2	1.193007715441868
287	NANOG 19829295 ChIP-Seq ESCs Human	0.0258824021352705	1.9006073174344542	6.945184045856878	MBNL1;MAML2;IFNGR1;WNT5A;FAM13A;NPL;FBXO11;PTPRC;CDK6;SRGAP2;ST6GALNAC3;RREB1;PAG1;C1QC	0.06411981853023457	0	0	ChEA_2022	primary_candidate	NANOG	1.193007715441868
288	CDX2 21074721 ChIP-Seq CACO-2 Mouse	0.026252709843146396	1.8966720383210869	6.903859785860199	ENTPD1;PHC2;PLA2G4A;NPL;PLXDC2;APBB1IP;PTPRC;RAP1A;BLNK;SRGAP2;ST6GALNAC3;WDFY4;PICALM;C1QC	0.06458711660372694	0	0	ChEA_2022	primary_candidate	CDX2	1.189854103458745
289	GATA3 22897851 ChIP-Seq JUKARTE6-1 Human	0.026252709843146396	1.8966720383210869	6.903859785860199	DOCK4;CEBPB;WSB1;USP53;IFNGR1;TBC1D9;RANBP9;ETV6;FAM135A;CHST11;PDK4;CPVL;PAG1;PICALM	0.06458711660372694	0	0	ChEA_2022	primary_candidate	GATA3	1.189854103458745
290	FOXM1 23109430 ChIP-Seq U2OS Human	0.026832290884603045	3.6933183183183185	13.362976840653356	ELMO1;PTPRJ;ARHGAP24;RHOQ	0.06578537523776816	0	0	ChEA_2022	primary_candidate	FOXM1	1.1818706437641704
291	KLF5 20875108 ChIP-Seq MESCs Mouse	0.027005222482909146	1.8888463407808886	6.821993562224953	MEF2A;IFNGR1;GAB2;NPL;ARHGAP15;TM6SF1;APBB1IP;FGD4;FAM135A;ST8SIA4;TBC1D12;CPVL;PIK3AP1;TLR2	0.06598183225205637	0	0	ChEA_2022	primary_candidate	KLF5	1.18057562868293
292	RUNX2 24764292 ChIP-Seq MC3T3 Mouse	0.027903415844767666	1.8797911962227631	6.727784281955104	UVRAG;PHC2;B4GALT1;RNF13;PTPRJ;PLXDC2;TGFBR1;SH3RF3;MKLN1;CDK6;GNAQ;TBC1D12;SRGAP2;RHOQ	0.06794290638914319	0	0	ChEA_2022	primary_candidate	RUNX2	1.1678558792827465
293	GATA4 25053715 ChIP-Seq YYC3 Human	0.028164089666397184	1.8772186749458146	6.701121636794822	MBNL1;WSB1;B4GALT1;MAML2;PLA2G4A;TBC1D9;GAB2;FBXO11;MED13L;FAM135A;PELI1;OLR1;MAML3;SRGAP2	0.06834357594815152	0	0	ChEA_2022	primary_candidate	GATA4	1.1653023013066472
294	SMAD4 21741376 ChIP-Seq EPCs Human	0.028295105448912717	1.8759348427415223	6.687832354535058	WSB1;PLD1;SPRED1;CALCR;PTPRC;CHST11;GNAQ;BMP2K;CPVL;RAF1;SRGAP2;SOCS6;RREB1;PICALM	0.06842795909583993	0	0	ChEA_2022	primary_candidate	SMAD4	1.1647664128990958
295	STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer	0.029856492001328516	1.6124963332355529	5.662043797381201	WASHC4;RBM47;CEBPB;B4GALT1;BNC2;RNF13;FAM13A;PLD1;RAP1A;TBC1D12;ANKS1A;IL13RA1;MEF2A;UVRAG;MBNL1;WSB1;IFNGR1;WNT5A;PLA2G4A;TBC1D9;ZEB2;B3GNT5;GNB4;IL6ST;PICALM	0.07195920614557483	0	0	ChEA_2022	primary_candidate	STAT1	1.142913636439577
296	CEBPB 24764292 ChIP-Seq MC3T3 Mouse	0.03000708171263916	1.9041404712008636	6.676529374085072	UVRAG;WSB1;FBXO11;ETV6;MKLN1;MGAT4A;SLC9A9;BMP2K;PELI1;TBC1D12;RIN2;PICALM;TLR2	0.07207782127596772	0	0	ChEA_2022	primary_candidate	CEBPB	1.14219834941697
297	EP300 21415370 ChIP-Seq HL-1 Mouse	0.030862786539499656	2.450615604997371	8.523741342761033	MBNL1;CHST11;MGAT4A;PDK4;DIP2B;IL6ST;ETV6	0.0737946482836916	0	0	ChEA_2022	primary_candidate	EP300	1.1319751328265206
298	NFE2 27457419 Chip-Seq LIVER Mouse	0.03092940251552756	2.2932838945039173	7.971564917360358	FAM135A;PTPRC;MGAT4A;ANKRD44;ST8SIA4;PLA2G4A;NPL;SRGAP2	0.0737946482836916	0	0	ChEA_2022	primary_candidate	NFE2	1.1319751328265206
299	GATA3 24758297 ChIP-Seq MCF-7 Human	0.031863288978271766	1.8431132550939593	6.351922588971995	UVRAG;MBNL1;CEBPB;B4GALT1;IFNGR1;RANBP9;ARHGAP15;PLD1;FBXO11;MED13L;CALCR;BLNK;MAML3;TBC1D12	0.07576855673428504	0	0	ChEA_2022	primary_candidate	GATA3	1.120510985263514
300	GFI1B 20887958 ChIP-Seq HPC-7 Mouse	0.03207925312901244	1.8844756828152271	6.481740378136253	LYN;PHC2;DOCK4;PRKCH;DOCK8;APBB1IP;SPRED1;CDK6;GNAQ;ELMO1;PELI1;RHOQ;PICALM	0.07602782991575949	0	0	ChEA_2022	primary_candidate	GFI1B	1.1190274055287823
301	GATA2 20887958 ChIP-Seq HPC-7 Mouse	0.0324137534870955	1.9319567627494456	6.625012916833191	CX3CR1;PHC2;MBNL1;SPRED1;GNAQ;DOCK8;MGAT4A;ELMO1;ARHGAP15;RREB1;MED13L;PICALM	0.07656537783828869	0	0	ChEA_2022	primary_candidate	GATA2	1.1159675699612532
302	NEUROD2 26341353 ChIP-Seq CORTEX Mouse	0.032998672861262665	1.8761627360706568	6.400131304997255	ENTPD1;WSB1;GPR34;IFNGR1;TCF12;RANBP9;NPL;FAM135A;RAP1A;B3GNT5;BMP2K;WDFY4;RHOQ	0.07768892849125085	0	0	ChEA_2022	primary_candidate	NEUROD2	1.1096408684289023
303	GATA6 25053715 ChIP-Seq YYC3 Human	0.033320511621094125	1.8307692307692307	6.227511857479549	PHC2;RBM47;CEBPB;MAML2;USP53;TBC1D9;FOXN3;NPL;PLD1;PHC3;MED13L;RAP1A;MGAT4A;PICALM	0.07818773519009214	0	0	ChEA_2022	primary_candidate	GATA6	1.106861366595047
304	PPARD 23208498 ChIP-Seq MDA-MB-231 Human	0.033534312861586375	2.922846889952153	9.923609132688542	MEF2A;DOCK4;RBM47;MAML2;GNAQ	0.07843058040982866	0	0	ChEA_2022	primary_candidate	PPARD	1.1055145710685383
305	KLF4 18555785 Chip-Seq ESCs Mouse	0.03377943698698857	1.8692870129768788	6.332963144163936	ANKRD44;PLA2G4A;NPL;PLXDC2;APBB1IP;SPRED1;FAM135A;PTPRC;MGAT4A;ST8SIA4;MAML3;SRGAP2;RIN2	0.07874485146802909	0	0	ChEA_2022	primary_candidate	KLF4	1.103777831850999
