gene	logFC_baseline	FDR_baseline	logFC_neuronal_filtered	FDR_neuronal_filtered	direction_same
ASTN2	-0.590562871802724	2.56677138828027e-06	-0.61668492811083	8.60585902939218e-06	TRUE
ASXL1	0.0545328347151046	0.568903243592183	0.0457340061872657	0.657066469621046	TRUE
ASXL2	0.144262875562398	0.0593788478051383	0.134163585256249	0.0972612828049835	TRUE
ATAD1	-0.03324070619259	0.810505079199513			
ATAD2B	0.047723698629568	0.553550202724963	0.0588259765660535	0.476405449821325	TRUE
ATE1	0.157849812767966	0.0842997003201281	0.157036657514854	0.10844189531274	TRUE
ATF1	0.0864334230828139	0.554699974361138			
ATF2	0.0923273264579438	0.327554270759295	0.0949682491503783	0.348263525215418	TRUE
ATF6	0.121481850366426	0.0303104105386424	0.116725585358522	0.0463062319949527	TRUE
ATF7IP	0.0417834209798591	0.555080641641023	0.0415192688233964	0.558095701909917	TRUE
ATF7IP2	-0.0498286889012407	0.566766418292017	-0.0605252185818629	0.49999107376632	TRUE
ATG10	0.102133185460109	0.345812472198555	0.0967348493306429	0.392367956499703	TRUE
ATG12	0.0281443472516183	0.833956294633131			
ATG16L2	0.124592777075288	0.270163634378502	0.137108911732127	0.26043242924233	TRUE
ATG2B	-0.0563272723579794	0.718791666550146			
ATG4B	-0.0556128511725421	0.601182338383492	-0.0864824300775729	0.42634162289737	TRUE
ATG4C	0.103927315330689	0.227951995060501	0.0960327804829965	0.322811365231263	TRUE
ATG5	0.155029651378498	0.0731634266095942	0.139696847965107	0.134045715878584	TRUE
ATG7	0.117742375583915	0.0376806945484857	0.105584447752163	0.0717120406926775	TRUE
ATL2	-0.0220314646897141	0.870578922307908	-0.00682229596572721	0.96201754928313	TRUE
ATM	-0.0181849069260298	0.765508268116484	-0.0254932565525573	0.690325239467364	TRUE
ATP10D	0.147153053676965	0.0571498550758528	0.127392651344481	0.123853368457034	TRUE
ATP11A	0.0225211338279316	0.798478443368274	0.0137508346627323	0.884069728427986	TRUE
ATP11B	0.0707936652546238	0.461380460162965	0.0717754516624341	0.4769984929218	TRUE
ATP11C	0.269854468510655	0.00105845342182055	0.24209568174964	0.00302346829549767	TRUE
ATP13A3	0.219796850939568	0.0140555608942026	0.217435337014014	0.0245194986255203	TRUE
ATP1A1	-0.263858094275686	0.00245534423111565	-0.283792252123088	0.00359220748620931	TRUE
ATP1B1	-0.348706570164045	0.0003157448346618	-0.375342491490334	0.000983669561389653	TRUE
ATP1B3	-0.0295740740926478	0.850206300779868			
ATP2A2	-0.116067356547655	0.174684794104349	-0.109178802554205	0.216031903923836	TRUE
ATP2B1	-0.063682368503997	0.332927039186163	-0.0781272539186719	0.232361166227199	TRUE
ATP2B2	-0.143851496331459	0.354714409851415	-0.198616842076322	0.245966787911272	TRUE
ATP2B4	-0.100196318395693	0.438365624660177	-0.150782935116536	0.280433511557451	TRUE
ATP2C1	0.141408544824809	0.00205344278726716	0.131218738449454	0.00552061669842481	TRUE
ATP5F1C	0.0635832309866659	0.577318932811506	0.099004151089867	0.385335319058186	TRUE
ATP5F1E	-0.235501023450286	0.0322352735333813			
ATP6AP2	-0.0784417896742958	0.607871698293475			
ATP6V0A1	-0.0139335050757256	0.856300929121657	0.00242662701871417	0.972844603844724	FALSE
ATP6V0B	-0.302685316874497	0.000358606449787839	-0.31354493217479	0.00106017670594433	TRUE
ATP6V0E1	0.0397247794322653	0.744653156248922	0.0406449957630008	0.753117644421774	TRUE
ATP6V1A	-0.0119955174261206	0.921244238580429	-0.0347689534519588	0.790120419674578	TRUE
ATP6V1B2	-0.0115392066224042	0.931044867813954	0.0148087905641275	0.922574826777183	FALSE
ATP6V1C1	0.0905039706141498	0.334382357569261	0.0864748258343501	0.385770466353253	TRUE
ATP6V1E1	-0.18629703546087	0.110498486656698			
ATP6V1H	-0.127866768206591	0.106314600484721	-0.131153875584319	0.119122313819192	TRUE
ATP8A1	-0.349992763682213	0.00154358656627281	-0.35719854770565	0.0041420532405494	TRUE
ATP8A2	-0.542548644325865	7.48251149832773e-07			
ATP8B4	0.160899005700814	0.00026227054747061	0.148136152525055	0.000354639367191801	TRUE
ATP9A	-0.264642811111747	0.0847523808967393			
ATP9B	-0.0720974595914526	0.274322003993805	-0.0961616510331351	0.14612491217307	TRUE
ATR	-0.102482240757063	0.210096759249117	-0.127994115012374	0.134469760221302	TRUE
ATRN	0.062810624925552	0.459623831308325	0.0668905674128169	0.443147523538755	TRUE
ATRNL1	-0.587529680896532	3.4504287306942e-09	-0.622505611332478	5.55652531494408e-09	TRUE
ATRX	-0.296637825543574	5.32747091355529e-06	-0.318070792905413	3.79408367814855e-06	TRUE
ATXN1	0.0706671370088862	0.221028497744908	0.0587392392171681	0.361648873031224	TRUE
ATXN10	0.0623677594255881	0.452120235698294	0.057918999826135	0.515984968396267	TRUE
ATXN2	0.0216098777550145	0.802603733510975	0.0297079103705162	0.729340264158691	TRUE
ATXN2L	0.12431197471611	0.353439062986382			
ATXN3	-0.0881368629737945	0.416255562176581	-0.0884682439731093	0.379235138684569	TRUE
ATXN7L1	-0.0689951314429731	0.366000622640544	-0.0916332360078414	0.233972057201152	TRUE
AUH	0.0263426145036757	0.783573336063014	0.0177123001029968	0.857729017460792	TRUE
AUTS2	0.0552176470507794	0.297247982524425	0.0477371194371437	0.380693550187429	TRUE
AVL9	0.181804093855593	0.0140555608942026	0.18012673029448	0.0213056332460935	TRUE
AXL	-0.0119143940877895	0.917122116085228	-0.0270642709091534	0.820142953518915	TRUE
AZIN2	0.226449108547724	0.0375908545945569	0.218352817323479	0.069840760139774	TRUE
B2M	0.0161873690457976	0.888736653986311	-0.0100912747865731	0.937659358491818	FALSE
B3GNT5	0.283473460262177	0.00019487214237968	0.249941328312189	0.00142797647898994	TRUE
B4GALT1	0.281015382278295	0.0016508472361698	0.277240423009863	0.00324459876032112	TRUE
B4GALT5	0.172855913734635	0.135529148105881	0.135640809259974	0.28960622220591	TRUE
BABAM2	0.12240413192517	0.0478087605037663	0.0992634616137963	0.132629487864157	TRUE
BACH1	0.166467023564496	0.00124978697057228	0.169952442131968	0.00164425584147001	TRUE
BAG4	-0.204435674270709	0.12172208216873			
BAIAP2	-0.223701665354563	0.0826568980259857			
BANP	0.0118095990426169	0.914142564482236	0.025787387032373	0.811512622900727	TRUE
BASP1	-0.163624173660707	0.0490439856219141	-0.171915810737236	0.0619334244561626	TRUE
BAZ1A	0.0625751183786454	0.568823194793186	0.0714081295026101	0.533659371449565	TRUE
BAZ1B	-0.308997986026328	0.000654590586660968	-0.332180656389109	0.000554325956839939	TRUE
BAZ2A	-0.121094209703949	0.253512863492786	-0.123004724530763	0.274926337942245	TRUE
BAZ2B	-0.0285837011351768	0.637903259788031	-0.0352457987993148	0.569487323602535	TRUE
BBS9	-0.0308153388433045	0.751346685738445	-0.0295387026589584	0.777963875472535	TRUE
BBX	0.00767830518954665	0.919800308772277	-0.0197511740460075	0.800018076833685	FALSE
BCAP29	-0.140267082217038	0.274218977457132			
BCAR3	0.0431196010804248	0.655918365294053	0.0463087894531468	0.653618995336968	TRUE
BCAS3	-0.0120478110619985	0.877140490567883	-0.0306482467350524	0.664901290072393	TRUE
BCAT1	0.153656239915586	0.0697240315487548	0.121253436263124	0.210015997153522	TRUE
BCKDHB	-0.125735699540371	0.211418705761046	-0.133900206864418	0.222467214637161	TRUE
BCL2	0.113063813696623	0.21991730164115	0.0967868034888729	0.33859432288692	TRUE
BCL2L1	0.144170440070286	0.120313315995827	0.139743510918768	0.152284154786564	TRUE
BCL2L13	0.0990883361270367	0.44185813579808	0.117095426355769	0.396047146095715	TRUE
BCLAF1	-0.22735885580236	0.0041865968819988	-0.216531965562286	0.00950404285319302	TRUE
BCLAF3	-0.164392107012118	0.179261115566902	-0.162232784947585	0.216031903923836	TRUE
BCO2	0.0916148391283053	0.433413878105218	0.124152637293269	0.299360577920631	TRUE
BDP1	-0.354964636061348	0.000164652615090967	-0.364962159687623	0.000156325377208922	TRUE
BEX3	-0.384126187806205	0.000509479812828991			
BHLHE41	0.0346003036818462	0.693511533336564	0.0392760253648269	0.656359623250133	TRUE
BICD1	-0.0272322336358961	0.747199637801912	-0.0630645213145846	0.429380388130077	TRUE
BICRAL	0.0228101536038053	0.828359460739725	0.0206207415800092	0.850868719918914	TRUE
BID	-0.165887942449755	0.150850265106168	-0.150840823065887	0.207905124822369	TRUE
BIN1	-0.122068689467863	0.0489458663587006	-0.148764696394673	0.0190377070234945	TRUE
BIN2	0.0974872696354151	0.238380322180651	0.0857139787492787	0.326058345508645	TRUE
BIRC2	0.117323580669757	0.339846659375856			
BIRC6	0.0542308912555752	0.351422676547299	0.044144455106112	0.476347840090777	TRUE
BLCAP	0.0640436070543736	0.617965734327026	0.0414872677490372	0.772873323612915	TRUE
BLNK	0.231605614483852	0.00010108194813174	0.229889662616817	0.000221301366541942	TRUE
BMP2K	0.212087087883979	7.03044673478985e-07	0.197862314309997	5.85262922549142e-06	TRUE
BMPR1A	0.128305385794474	0.0826175257347344	0.135989925701589	0.0739227900521648	TRUE
BMPR2	0.0126204810900591	0.857300235543108	-0.00338739633694881	0.964988880369543	FALSE
BMT2	0.148505651572421	0.133146778856173	0.137826296731611	0.208967142168728	TRUE
BNC2	0.271671196218087	3.51861886505929e-05	0.256471181891968	0.00015469359075691	TRUE
BNIP3L	-0.10443364455167	0.144184620726299	-0.102544344718891	0.172771155158936	TRUE
BOD1L1	-0.419180998753512	1.08603518467344e-05	-0.445584588661439	8.63032770592405e-06	TRUE
BORCS5	0.0644278024917569	0.712064267351963			
BPTF	-0.314093813687031	1.32095026837209e-06	-0.329245481223935	1.61386737729663e-06	TRUE
BRAF	0.0313253447076815	0.648114804093494	0.023883294483785	0.746575891241107	TRUE
BRD1	-0.0382860005938313	0.772228045560879	-0.057013594088088	0.66716740585637	TRUE
BRD2	-0.0951150953017687	0.396660037329108	-0.116255480615948	0.287741277294366	TRUE
BRD4	-0.0573685300071883	0.49864484147134	-0.0657593617731676	0.455396213893	TRUE
BRD7	0.0517984979714417	0.723858598968215			
BRD9	-0.198152307247957	0.0705833613778138			
BRI3	-0.00671162037625053	0.957572882569747	0.00345165773537848	0.977272730332184	FALSE
BRI3BP	0.0306156533498487	0.855557652287513			
BRINP2	-0.0928796788848324	0.515036833687679	-0.094166714846686	0.534304318399616	TRUE
BRWD1	-0.0344160819919124	0.602144531726191	-0.0459448219329023	0.488066558106266	TRUE
BRWD3	0.0463600231459627	0.643392266624879	0.0447795164492642	0.684039657938775	TRUE
BSDC1	-0.0391709081549123	0.783160682706999			
BTAF1	0.0315680336626243	0.726169796892675	0.0271123118443692	0.770508993360055	TRUE
BTBD1	0.146436396935102	0.105727725584383	0.145778628686505	0.120385882101912	TRUE
BTBD10	-0.00202518530541985	0.988788637201684	-0.0331959281005515	0.819246050041813	TRUE
BTBD7	0.0770556485124143	0.355653253856965	0.0610506260238717	0.497080458563766	TRUE
BTBD8	-0.287889610893446	0.00766997866860468	-0.240392023200518	0.0502270670529172	TRUE
BTBD9	-0.0314286369122726	0.698531313858776	-0.0427567416810863	0.606288587086912	TRUE
BTF3L4	0.095000424988447	0.423161027290081	0.0656577913572777	0.634571094773489	TRUE
BTK	0.0962979639837767	0.410894925437938	0.0887264692821292	0.480954631320088	TRUE
BTRC	0.168800974005149	0.10465418888414	0.148571529690497	0.213380527967786	TRUE
C11orf49	-0.024530043803355	0.877278589866803	-0.0160843224530099	0.934524994098868	TRUE
C11orf58	-0.0186874552486027	0.880097088213413	-0.0174032760917276	0.894394978681324	TRUE
C12orf4	0.14846429813458	0.246543475679166			
C12orf75	0.139131973029136	0.139625526325459	0.134994861012336	0.169627429468317	TRUE
C12orf76	-0.0634465811049756	0.618724808860912	-0.10405320999228	0.423602126105012	TRUE
C15orf41	-0.0298767506596441	0.847301596574316	-0.0607528501759991	0.716643585644786	TRUE
C16orf70	0.0535710727304394	0.702974543352307	0.0197083462709029	0.906484570426136	TRUE
C16orf72	0.0874572270853353	0.492677831365198	0.0682739214920101	0.633023905763254	TRUE
C18orf25	0.104460369797522	0.454720494568909	0.109210859809032	0.465741849196445	TRUE
C1GALT1	0.16597743769349	0.109879385135358	0.192267051682115	0.0796134012385747	TRUE
C1orf112	0.254810419969114	0.0616073091415728	0.306555837537053	0.0490748162753602	TRUE
C1QA	-0.0633568677107982	0.637910092427863			
C1QB	0.123746204737452	0.159146423164192	0.125273703229545	0.194282464460633	TRUE
C1QTNF3-AMACR	0.18275235272762	0.11980482280798			
C20orf194	0.058253626620366	0.427915944290461	0.0689459146886779	0.348092662790624	TRUE
C2CD2	-0.0173894239700773	0.903942763514882	-0.0162612772302914	0.92253616469648	TRUE
C2CD5	0.0983735062823646	0.181530543494542	0.111692882671896	0.139148806172009	TRUE
C3	-0.159814477014248	0.00424875249064975	-0.162641718471335	0.00359220748620931	TRUE
C3orf58	0.0568450473082422	0.695121810514392			
C4orf19	0.128584114680145	0.162326619057672	0.1129085987147	0.239805915089663	TRUE
C6orf106	-0.0412685756137998	0.732667479934048	-0.0616297720756589	0.627073755842194	TRUE
C6orf62	0.089748414769125	0.159945793289141	0.101762706237927	0.111171650769138	TRUE
C6orf89	-0.0563904010341895	0.647633909359312			
C9orf3	0.0699248805566091	0.44610184572544	0.0457582408848235	0.653721965809558	TRUE
C9orf72	0.256230168499092	0.010471100359868	0.265779170223755	0.0111759301258678	TRUE
C9orf85	0.252172621138363	0.0273542459436567			
CA10	-0.595572845186746	1.36050823936368e-06			
CA5B	0.0861131721726501	0.46041923687703	0.0510071137269965	0.701826567772126	TRUE
CA8	0.130696015899778	0.357358702707938	0.166393295958831	0.289712985672843	TRUE
CAB39	0.118460259445944	0.0627980662081322	0.123900750540983	0.0617702061813468	TRUE
CABIN1	0.025392264199492	0.856203538489487	0.0734685480825885	0.598801263183725	TRUE
CABLES1	0.0490998908300707	0.695121810514392	0.0664473993609693	0.604582102607517	TRUE
CACNA1A	-0.289235336068871	9.75669792896744e-05	-0.290951792069897	0.000171570499204313	TRUE
CACNA1B	-0.643292184508027	8.28069521759067e-08			
CACNA1C	-0.752379972634091	4.96374579789126e-06			
CACNA1D	0.124600860291155	0.0891932180241203	0.127887921622519	0.0663724476456828	TRUE
CACNA2D1	-0.426722095828436	0.00124838375837143	-0.593231813138455	3.09895333900799e-05	TRUE
CACNA2D3	-0.703094794050154	9.6700834389465e-07	-0.803101437621569	4.63087809116057e-07	TRUE
CACNB2	-0.548376232966573	1.24131315816909e-05	-0.542350853037854	5.54718188538703e-05	TRUE
CACNB4	-0.091177585383549	0.421948125177789	-0.0896593632600903	0.446421901987635	TRUE
CACUL1	0.220396624077332	0.00436210851375132	0.220566728325499	0.00567097555189316	TRUE
CADM1	-0.652662374781627	3.27494391203545e-10	-0.698079027193576	6.97108656596284e-10	TRUE
CADM2	-0.613235971970233	5.36713499544216e-12	-0.6582077474679	4.78270708243286e-12	TRUE
CADPS	-0.526620616389442	0.000136442720309116	-0.653155020453212	1.56868302455546e-06	TRUE
CADPS2	-0.233666967991696	0.0801473919960245	-0.211603030863655	0.147023422660296	TRUE
CALM1	-0.3232251869431	3.92826200537156e-05	-0.344451440346688	6.04234598594521e-05	TRUE
CALM3	-0.319625497805078	0.00395659576645184	-0.385985713003983	0.00365755646741574	TRUE
CAMK1D	-0.0191548175697817	0.773535066321466	-0.0297238041945994	0.658313555729022	TRUE
CAMK2A	-0.263524664526926	0.0958247408529182	-0.324367005018832	0.0594320285191738	TRUE
CAMK2B	-0.2698233180845	0.0382997913390324	-0.35101005847697	0.0140095906767564	TRUE
CAMK2D	0.113290946615793	0.0436925375585046	0.0994490184261223	0.097020579362488	TRUE
CAMK2G	-0.113359255190067	0.309262679168963	-0.109836869322259	0.386326081830412	TRUE
CAMK2N1	-0.36809273291284	0.000208762930723827	-0.383559840139653	0.000339665076732243	TRUE
CAMKK2	-0.104840154721837	0.368499128652582	-0.121246570958703	0.339714678501091	TRUE
CAMKMT	0.0517291770563467	0.590073051571106	0.0537229959415867	0.584471093553652	TRUE
CAMSAP1	-0.101643359372129	0.351422676547299	-0.148884295118906	0.177574968171404	TRUE
CAMSAP2	-0.111618041279535	0.0917933934269414	-0.122337865985684	0.0737938215469864	TRUE
CAMTA1	-0.0933866830377261	0.163031384241371	-0.121767865354144	0.0578348240612958	TRUE
CAND1	-0.144310967904816	0.242569142788315	-0.152842431923724	0.275434448006623	TRUE
CANX	-0.0671171910839482	0.536992136404119	-0.0892627663002346	0.466358523506198	TRUE
CAP1	0.0712339724017865	0.488981484830777	0.0763601502695597	0.499616539710596	TRUE
CAPN7	0.0938960861062111	0.44446200182438	0.117805874118244	0.281359118223905	TRUE
CAPRIN1	0.0571947144883714	0.69301698306169	0.0860371741529364	0.582633335503627	TRUE
CAPS2	0.0462918563041038	0.763899266339922			
CAPZA1	0.11216039223408	0.141859832991075	0.1025783077206	0.196765155171963	TRUE
CAPZA2	0.158616414235088	0.054694353507847	0.164757153368628	0.0548764536119672	TRUE
CAPZB	0.0817636623811831	0.126798846517959	0.0821551890522976	0.132941797568745	TRUE
CARD11	-0.0469429712436955	0.61935554774584	-0.0605017751781622	0.524145045650934	TRUE
CARD8	-0.010568694293003	0.908861836745756	-0.0249919754886595	0.787508436860179	TRUE
CARMIL1	0.0545436455122931	0.607871698293475	0.0538773378540987	0.643150937181148	TRUE
CARS2	0.162632362267449	0.116569989301942	0.160670638053741	0.135413055173568	TRUE
CASC3	-0.118014126965295	0.40433138730256			
CASC4	-0.25054405565449	0.00222156454420228	-0.272194320155885	0.00114106583602378	TRUE
CASD1	0.105232591761795	0.345812472198555	0.108941062562158	0.395092124963996	TRUE
CASK	0.0585447721518473	0.596078408414993	0.0942917978709878	0.398675122942972	TRUE
CASP8AP2	-0.357526593088336	0.00311471062515974	-0.346164053226771	0.00975913347276623	TRUE
CASS4	0.163668006561033	0.16696642145446	0.162304738853467	0.212246474843311	TRUE
CAST	0.0594432577838656	0.539131692715479	0.0430978991481158	0.685389120096389	TRUE
CASTOR3	-0.111003091338668	0.442335791797806			
CATSPER2	-0.103008764987852	0.357358702707938	-0.136275310519835	0.20413418270784	TRUE
CBFA2T2	-0.0583393090610886	0.468450330150005	-0.0514029465963248	0.534304318399616	TRUE
CBFB	0.115286282686097	0.170267604553406	0.0894113935727339	0.336777803651301	TRUE
CBL	0.084364668941324	0.279344907457909	0.0783712948408159	0.34295962765306	TRUE
CBLB	0.152521933442724	0.099518992972209	0.159452745795196	0.103249228629477	TRUE
CBR4	0.0346481727711168	0.705103113601341	0.0332201317013925	0.735598992742628	TRUE
CBWD1	-0.104826115197301	0.448214548031517			
CBWD2	0.123597129948071	0.330758984465745	0.102060365217129	0.461013678990146	TRUE
CBWD5	0.10666630917482	0.242743751667674	0.120324232949014	0.183916380762393	TRUE
CBX5	-0.207677411958239	0.0494342613704079			
CC2D2B	0.132815464045874	0.287332150109734	0.0987950929625474	0.476320447722826	TRUE
CCAR1	-0.105635546560287	0.159945793289141	-0.14583392115701	0.0468443889303973	TRUE
CCDC102B	-0.0116609564552769	0.942822604434077			
CCDC125	0.0610066438934202	0.654196022150331	0.0665342987631938	0.658573357194299	TRUE
CCDC136	-0.264178848897567	0.037761417186042			
CCDC14	-0.243986837940128	0.058610193300807	-0.221188047728138	0.135731972212766	TRUE
CCDC146	0.0278134242701859	0.817095236487879	-0.016463969256432	0.904836012079617	FALSE
CCDC171	-0.182802683954063	0.0858099344848202	-0.172639319682084	0.135557871604481	TRUE
CCDC26	0.0744802026400095	0.551542712605031	0.0414000219014962	0.774262330000145	TRUE
CCDC50	0.138094242696304	0.037761417186042	0.140114460774277	0.038939625717827	TRUE
CCDC57	-0.0707599087864713	0.629980221654229			
CCDC6	-0.0190941080004768	0.894235883223268	7.48306624044439e-05	0.999324477112819	FALSE
CCDC66	0.0014669542174579	0.991138677459236	0.00921633580577067	0.946133755566453	TRUE
CCDC7	-0.0837495485867463	0.367907422543244	-0.0771147954548011	0.439867044058356	TRUE
CCDC82	-0.110156483087955	0.438365624660177			
CCDC84	0.0607512481184746	0.60952406608885	0.0645052718342991	0.61035700522177	TRUE
CCDC88A	-0.30039225149971	4.76554629649282e-06	-0.31439572700171	3.65423445063759e-06	TRUE
