gene	logFC_baseline	FDR_baseline	logFC_combined_filtered	FDR_combined_filtered	direction_same
TENT4A	0.0976705517654707	0.414307222066254	0.0811257320719084	0.534738406889114	TRUE
TENT4B	0.0770777777415864	0.469215501346396	0.078481262749576	0.486417204419064	TRUE
TEP1	-0.052113346119979	0.722617846775581	-0.0974054338432675	0.470915732314423	TRUE
TERF2IP	-0.23524975461277	0.0327544845569226	-0.218641284218998	0.0569655761219257	TRUE
TET2	0.0848662982749651	0.213897205057293	0.0697634755867702	0.329267094266185	TRUE
TET3	0.0494221408031679	0.565136069243053	0.0536665171415317	0.561096189606608	TRUE
TFCP2	0.0334767132569188	0.712064267351963	0.0570763227468015	0.558095118720397	TRUE
TFDP2	-0.233400689639522	0.0355745145603106	-0.230441646159715	0.054090509771329	TRUE
TFEB	-0.0122979594211478	0.928056799380568	-0.0060627067973345	0.967492943172163	TRUE
TFEC	0.172859953785222	0.0142350090092603	0.178069001648401	0.0149700901166734	TRUE
TFG	0.0402738086085873	0.768021800713572	0.0421268382817957	0.782197734845607	TRUE
TGFB1	-0.166560907918557	0.0314495023349217	-0.168970425086704	0.0390849440971403	TRUE
TGFBR1	0.250989832208122	3.67274482792791e-05	0.210495588115178	0.000191564101252897	TRUE
TGFBR2	0.152189750602124	0.0132969812352738	0.13141570057893	0.038647154904732	TRUE
TGOLN2	-0.0821808211013693	0.433008573423183	-0.0751834619390217	0.500505963007428	TRUE
THADA	0.107821484229927	0.162353296621422	0.0958690048512083	0.199560013238314	TRUE
THOC1	0.0641643961899783	0.606159217311329	0.0931635024879836	0.458206942517678	TRUE
THOC2	-0.0908451786192279	0.347645361400663	-0.11453965866049	0.253305158715986	TRUE
THRAP3	-0.0177907764444061	0.85456543663558	0.00811188328638652	0.940249228338977	FALSE
THRB	-0.561254095971574	1.5763220316677e-05	-0.662945686124943	3.99059515409568e-07	TRUE
THUMPD2	0.132095127923	0.242569142788315	0.122223704841666	0.302514650725465	TRUE
THUMPD3-AS1	0.00174682519661665	0.989749656179304	0.0518758212484317	0.691501257142082	TRUE
THY1	-0.418749489894856	0.00011015159335235	-0.519517528635454	1.42445063176258e-06	TRUE
TIAL1	0.0539130120718871	0.616237772552495	0.0293039706437084	0.812155107112389	TRUE
TIAM1	0.0410801107061833	0.545587144994259	0.0133674550674117	0.864629752010232	TRUE
TIAM2	-0.0094009208480656	0.927284855431134	-0.0178594521302656	0.864629752010232	TRUE
TIGAR	-0.240440020056728	0.0526216983102411	-0.240717868251792	0.0457381999238243	TRUE
TIMM23B	-0.621342279940091	8.71105294814545e-09	-0.700961868941419	6.6127777574897e-10	TRUE
TIMP2	-0.0333830096354315	0.723858598968215	-0.0656877314540541	0.477836337610759	TRUE
TJP1	-0.238347185142328	0.00324462491725086	-0.246847903442127	0.00761742407886062	TRUE
TLE3	0.156557553269094	0.191584332422288	0.134582028071897	0.314202786732962	TRUE
TLE4	0.170623170946575	0.0120751680399414	0.133701473192743	0.0443072953672213	TRUE
TLK1	0.0370901023607504	0.60952406608885	0.00710259679622057	0.938247804131177	TRUE
TLK2	0.116051748627264	0.228313598829989	0.126325465704411	0.20264178384607	TRUE
TLN1	-0.0525141748512842	0.644784403101951	-0.0624956683826976	0.606021959026139	TRUE
TLN2	0.0734937154964813	0.179261115566902	0.050871397550201	0.393399615673109	TRUE
TLR1	0.0617656916780147	0.479765420152837	0.0662675240313046	0.475593320739352	TRUE
TLR10	0.155038750044948	0.214204201154784	0.0764664647680324	0.605583156924487	TRUE
TLR2	0.298701486851938	0.000109510806440548	0.274061639408012	0.000404887421932049	TRUE
TLR5	-0.022764263678912	0.833956294633131	-0.0111325750221537	0.926419554439254	TRUE
TM2D1	0.0799574438541827	0.592051925048562	0.129271229352559	0.376499282186953	TRUE
TM6SF1	0.234893082854411	0.00123829724364915	0.229148925871074	0.00183990360831756	TRUE
TM7SF3	-0.0712037538035584	0.56345319706552	-0.0255304524751857	0.857241624946252	TRUE
TM9SF2	0.215274835332753	0.0221382973096628	0.207285903498232	0.022791128721152	TRUE
TM9SF3	0.0446967939571161	0.625785529879199	0.0384404511688667	0.711445166152395	TRUE
TM9SF4	0.128713907479435	0.188031660814011	0.126094622598709	0.217711263142317	TRUE
TMBIM6	-0.0497048925975134	0.663541109511395	-0.06060617685886	0.639215891186162	TRUE
TMC6	0.0607666084990893	0.625785529879199	0.0720442022099094	0.585194936805702	TRUE
TMC8	-0.0918488560580163	0.324306364084848	-0.10653013567898	0.268423791817045	TRUE
TMCC1	0.152079396339937	0.015116604707102	0.12818488728898	0.0518719031473836	TRUE
TMCC3	0.197395088498901	0.0265733696707553	0.184022788901137	0.0547282291116958	TRUE
TMED10	0.0586439144505684	0.671689270545784	0.0892579560871647	0.516043997345702	TRUE
TMEM106A	0.0604764346065122	0.563920834312491	0.0511995303341996	0.65610354504847	TRUE
TMEM108	-0.353631294041283	0.114528232578794			
TMEM117	0.0580905210569287	0.487878824583512	0.0517098553625708	0.551877591859527	TRUE
TMEM131	0.124495063652025	0.0434130292456017	0.140002623061143	0.0326811799691985	TRUE
TMEM131L	0.120593098865221	0.201368820555396	0.0785247162359503	0.469951508322509	TRUE
TMEM132B	-0.583274928035106	5.3428411281149e-06	-0.695626027380269	4.5557810788505e-07	TRUE
TMEM132D	-0.669883161309456	1.17800475864454e-06	-0.835135569414872	1.25245137534677e-08	TRUE
TMEM135	-0.0433238499611346	0.736607044242924	0.0307505775816709	0.80071421116298	FALSE
TMEM156	0.192373817279575	0.00719755078472101	0.20885664573805	0.00379987219687065	TRUE
TMEM161B-AS1	-0.0631961105866288	0.564017296691953	-0.0305296966436273	0.795431925501668	TRUE
TMEM163	0.181944171705686	0.0913119248926982	0.130511164933886	0.259867382970966	TRUE
TMEM164	0.22818842418882	0.0411232747553752	0.23359545423837	0.0664329541640573	TRUE
TMEM165	0.178862692682712	0.00997500828560258	0.161737557401689	0.0330397106336686	TRUE
TMEM168	0.0587206883803237	0.64209240496653	0.0220405585750058	0.874681403526849	TRUE
TMEM178B	-0.302178467670521	0.00246991676831632	-0.341402853807751	0.00128423892298142	TRUE
TMEM181	0.0410163810617208	0.700668733736092	0.053513168298948	0.647082410090079	TRUE
TMEM241	-0.0767620033739176	0.605109118458549			
TMEM245	-0.099567657322175	0.361689714082499	-0.0965343760008463	0.417219796260487	TRUE
TMEM248	-0.0975859381147707	0.502022431162613			
TMEM259	-0.0886400472687817	0.378403649518442	-0.0971019589515194	0.35854916217741	TRUE
TMEM260	0.00326697641647508	0.978019530736761	0.0262732302206732	0.830079701350119	TRUE
TMEM273	0.2283742863413	0.0485645664754667	0.220626196823406	0.0669376290378319	TRUE
TMEM30A	0.0215289645553292	0.895098542259284			
TMEM51	0.0461675560943486	0.672951496204165	0.0351687075075841	0.766190807117569	TRUE
TMEM59	0.00289531196467437	0.982759121549513			
TMEM59L	-0.444722482310086	0.000135367456506214	-0.54148763517401	7.2093601101378e-06	TRUE
TMEM65	0.125463337228791	0.119280740471268	0.173483470338237	0.0214409611762934	TRUE
TMEM87A	0.0134986403676282	0.903652236979894	0.037236655103147	0.75224708440561	TRUE
TMF1	-0.146338871349936	0.240824195027532	-0.203433534841859	0.0920921241062559	TRUE
TMIGD3	-0.0103218825130638	0.914142564482236	-0.0411523208278025	0.663892961876659	TRUE
TMLHE	0.123905060248954	0.232947201554864	0.125554961101058	0.212546872791119	TRUE
TMOD2	-0.0337388710618811	0.71571359474118	-0.084563418901856	0.357935572054919	TRUE
TMOD3	0.104892891825433	0.337581833775016	0.107111949607089	0.343554733513165	TRUE
TMPO	0.228676944709427	0.0672867399443283	0.214578495987753	0.101566088112638	TRUE
TMSB10	-0.277352301925711	0.00131909760394609	-0.267698870976171	0.00493431665427158	TRUE
TMSB4X	-0.114590064460904	0.128842272233937	-0.0896967192966986	0.279523897141768	TRUE
TMTC2	-0.336496474409983	0.00646295694180277	-0.339355823389122	0.00694680574811133	TRUE
TMX3	0.0540999418937334	0.627022587990263	0.0558722041597545	0.61750857860203	TRUE
TNFAIP8	0.14360000736456	0.281311189175543	0.174865219699429	0.168871775181547	TRUE
TNFRSF10B	0.0563585523014504	0.72117469242199	0.0469499689157888	0.78095494817569	TRUE
TNFRSF10D	0.118111089589876	0.409633631973654	0.0730342272980299	0.616297789644862	TRUE
TNFRSF1A	0.248712358569565	0.00236548606434136	0.246144842954769	0.00447064743219985	TRUE
TNFRSF1B	0.0302751092905568	0.736607044242924	0.0114242335110689	0.906190537513955	TRUE
TNFSF13B	0.200817782031283	0.0942224706613461			
TNIK	-0.234748958226492	0.0249948875124334	-0.263155859756726	0.00803104035963523	TRUE
TNK2	-0.177298441758561	0.0759954120452143	-0.212320155337588	0.0443608010340341	TRUE
TNKS	-0.0355200012201917	0.682331618095601	-0.00430911209682636	0.967492943172163	TRUE
TNKS2	0.131064291790999	0.243820221519211	0.154994304946574	0.157365786191306	TRUE
TNPO1	0.233333686114889	0.00358052547331147	0.25221827772584	0.00342395914730886	TRUE
TNPO2	0.0200077048958329	0.887126698883242			
TNPO3	0.00698301587464731	0.950285392598242	-0.031371764509708	0.782197734845607	FALSE
TNRC18	-0.0262717379896697	0.673299398598159	-0.0277032618320043	0.675440496784575	TRUE
TNRC6A	0.00433455234984949	0.956535219746616	0.0101611882987539	0.901829572750581	TRUE
TNRC6B	0.0115957282198759	0.838333872402511	0.0186953244278034	0.745332727813363	TRUE
TNRC6C	-0.225913722374894	0.0525088980307684	-0.214605739031705	0.0722030596448641	TRUE
TNS3	0.0772649865070373	0.190568985332799	0.0410825609622099	0.535098947433129	TRUE
TOGARAM1	0.0495616079831257	0.640429098309674	0.0576307325833158	0.599881458384494	TRUE
TOM1L2	0.0079256877229186	0.949353654838952	0.0202921721392295	0.866612103431419	TRUE
TOMM20	-0.274290189897982	0.0461981729259696			
TOP1	0.0844785847417953	0.214410795512263	0.0616481772821119	0.409847945093651	TRUE
TOP2B	0.0447427753239957	0.660043164269137	0.0218007414874615	0.83663179807884	TRUE
TOR1AIP2	-0.073924137415008	0.545063696993072			
TP53BP1	-0.136492450351308	0.326436110834047	-0.156304384434294	0.279982012533823	TRUE
TP53BP2	0.258383312660603	0.0293512259449694	0.215746740498163	0.0802670390677112	TRUE
TPCN1	0.0589645364518754	0.452149809301954	0.0611436350413354	0.468295347162028	TRUE
TPD52	0.0987057263932947	0.561086190809313			
TPI1	-0.31737984314155	0.00172014101864511			
TPK1	0.0803526064923659	0.33376931029735	0.0749223398415336	0.361557467326803	TRUE
TPM1	-0.055140307957502	0.603219128777657	-0.0604207351801774	0.620164624203563	TRUE
TPM3	0.00473399996165392	0.965895176035808	-0.00217481947188727	0.98894772602355	FALSE
TPP2	0.0644837646804136	0.433397372848103	0.0742075920458905	0.416331941503143	TRUE
TPR	-0.2796209479484	0.000900152363806676	-0.284665937471537	0.00156161892098726	TRUE
TPST1	-0.174603697522719	0.182362963747979	-0.170860689476454	0.212682469705793	TRUE
TPT1	-0.109532295046284	0.26144268271796	-0.100192870061627	0.343554733513165	TRUE
TPTEP2-CSNK1E	-0.0259428803822865	0.772040761037021	-0.0320096320366338	0.743881052767214	TRUE
TRA2A	-0.00509070228421456	0.949504544832447	0.0100073789539034	0.902209880125635	FALSE
TRA2B	-0.0429798465692497	0.633793840437112	-0.0503643582581262	0.614185542200087	TRUE
TRAF3	0.0722040365058989	0.384216996350841	0.0692050744355567	0.430568959886945	TRUE
TRAF3IP2-AS1	-0.0683070852601483	0.461687057804471	-0.0539478365419917	0.603873152504656	TRUE
TRAF3IP3	0.00739510688719024	0.955039602577707	0.025186632882883	0.836141158276803	TRUE
TRAK1	0.0795263830697923	0.237473221755284	0.0640272065677657	0.381405776784785	TRUE
TRANK1	0.0599801806205771	0.532020385088528	0.0553083502134869	0.606021959026139	TRUE
TRAPPC10	0.0779632899541844	0.442335791797806	0.0990531931234643	0.313644578766942	TRUE
TRAPPC11	0.0605451341595536	0.609994931259978	0.0563060980591053	0.665775643396304	TRUE
TRAPPC12	-0.0996506295075633	0.220711792571641	-0.0993713302772224	0.257701903084242	TRUE
TRAPPC8	0.232037975935011	0.00303763914089908	0.216288628315796	0.0125583415130451	TRUE
TRAPPC9	-0.0373084998728037	0.627937825378176	-0.0515710877168312	0.50443680587567	TRUE
TRERF1	-0.0720164266276307	0.689687334919307	-0.0938576341732985	0.588671167117269	TRUE
TRIM2	-0.301192954625475	0.00717427122606045	-0.309160338589944	0.00659514335161671	TRUE
TRIM22	0.232608887356068	0.00491708138409034	0.216841734504975	0.0143076616219473	TRUE
TRIM24	-0.0369101045646016	0.771572342409261	-0.0293827368409533	0.834656103895476	TRUE
TRIM27	0.140464602455555	0.261428485136592	0.136526169963169	0.281349820051037	TRUE
TRIM33	0.100543919046209	0.213547022453266	0.11749951429638	0.171941286225799	TRUE
TRIM36	0.0179597804697085	0.89148678692468	0.0119071020025401	0.931221010840309	TRUE
TRIM37	-0.196760028053311	0.136103021787088	-0.222110731270868	0.0976477729391112	TRUE
TRIM38	0.139287980656968	0.133654690567118	0.102990868136023	0.327702408454076	TRUE
TRIM4	-0.0196458072676884	0.898560197277466	-0.0118749986387	0.945096194175115	TRUE
TRIM44	0.0919246360866222	0.174424461900663	0.0967992063310098	0.196312681666483	TRUE
TRIM56	-0.00664048782841022	0.956651906559633	-0.0267815499998058	0.827986014452455	TRUE
TRIM8	0.0620740715437383	0.65975053526436	0.0617488728059369	0.694885897659662	TRUE
TRIM9	-0.606281999713727	0.000129034464675952	-0.673842894184108	7.63370190097748e-05	TRUE
TRIO	0.0554965273718853	0.285632443360053	0.0469136528463446	0.407476589263902	TRUE
TRIP11	-0.218555606109971	0.0151863232050269	-0.215004509474682	0.0281018612780602	TRUE
TRIP12	0.132469993572122	0.0336322364448861	0.125894825943798	0.0606413163998309	TRUE
TRIP4	0.0653888808235752	0.598194167475358	0.0515410199534701	0.702578159972248	TRUE
TRMT1	-0.108872854929616	0.422317042534381	-0.142211785144278	0.307524286776806	TRUE
TRPC4AP	-0.073673266995463	0.396139043407104	-0.074940894573694	0.392982102296403	TRUE
TRPM2	0.150040239919782	0.0185474507940824	0.157994404135655	0.0189804245062375	TRUE
TRPM7	0.0686661239736998	0.376501210484981	0.0835017902737284	0.298623369083175	TRUE
TRPS1	0.0526010333768431	0.603864708806438	0.0960961040419513	0.328748321682188	TRUE
TRRAP	0.0539913532213829	0.590545456710917	0.0119605323393511	0.917598313413863	TRUE
TSC1	0.0102528630348411	0.937031598696458	0.0438764554016841	0.747481646381241	TRUE
TSC2	-0.167375519733329	0.171463671026483	-0.107814859360213	0.447733761391114	TRUE
TSC22D1	-0.311715606851826	0.000558169361810419	-0.323332788843544	0.000506435988501409	TRUE
TSC22D2	0.159470613188394	0.0186554932955711	0.149395244500852	0.0358396065534388	TRUE
TSG101	-0.0176519226567119	0.906538596039733	-0.0134302408523254	0.936588167932786	TRUE
TSGA10	-0.0711415551220255	0.601108402842172	-0.0720641137338391	0.64068724943005	TRUE
TSPAN14	0.0857539440579697	0.297023622734906	0.0739170509668058	0.388906501385858	TRUE
TSPAN3	-0.118757931314708	0.308986673902448	-0.130725558476947	0.314172862149587	TRUE
TSPAN5	-0.240820433033704	0.0455202649062534	-0.341742761459833	0.00549449699193143	TRUE
TSPAN7	-0.513587202597467	5.34744120582595e-06			
TSPYL1	-0.294574175310348	0.0328623184877587			
TTBK2	-0.0262119325693598	0.766570530224853	-0.00856682948275846	0.935973301745997	TRUE
TTC1	-0.00396941653945408	0.978019530736761	0.0413180715664588	0.769743956524627	FALSE
TTC13	0.156443986945253	0.116120554149288	0.144844401860043	0.168871775181547	TRUE
TTC14	-0.222835620856958	0.00222156454420228	-0.214173335688348	0.00476658285106682	TRUE
TTC17	0.0836799086108828	0.148683523786924	0.0640764664449759	0.290433462348152	TRUE
TTC19	-0.0679925762516619	0.553664152912352	-0.119897397689264	0.268179127155159	TRUE
TTC21B	-0.0494163638015489	0.761259195133838	-0.0943122433196515	0.559869446459314	TRUE
TTC27	0.0886825948488679	0.487107691756362	0.100813783038805	0.451914448079107	TRUE
TTC28	0.0233884850154376	0.747290826931091	0.0545099867835433	0.430296845980962	TRUE
TTC3	-0.184255761403533	0.00271044906103247	-0.196624961236613	0.00220418742447681	TRUE
TTC37	-0.0811385338857516	0.295811160738201	-0.0810173399657971	0.354089734387266	TRUE
TTC39C	-0.119857288233884	0.349076844818075	-0.0839622131871176	0.535098947433129	TRUE
TTC7A	0.193065014268499	0.00851713832069629	0.179088430891718	0.0215237049730556	TRUE
TTC7B	-0.0064426052314766	0.954386805360628	-0.0308770043621167	0.793404178548888	TRUE
TTL	-0.0592603005237257	0.673299398598159			
TTLL5	0.129629645348321	0.312283233820594	0.0931276812200028	0.513491800764688	TRUE
TTLL7	-0.594589509364137	1.02842812576562e-06	-0.700970790509815	2.85558020583732e-08	TRUE
TTN-AS1	-0.0302306156509227	0.813043877662093	-0.00730377082871049	0.95841181870696	TRUE
TTTY14	-0.0166774997645462	0.880035603052773	-0.00877057374304445	0.935890867071887	TRUE
TUBA1A	-0.357531502478539	4.23102218700977e-05	-0.396506130189179	2.76517581559836e-05	TRUE
TUBA1B	-0.205474344986853	0.0137308968512825	-0.244887826416843	0.00562811036023685	TRUE
TUBB2A	-0.446429963770616	2.4128045352185e-05	-0.534755179891071	9.06849197087082e-07	TRUE
TUBGCP2	-0.115741401405353	0.269318486229344	-0.124680204607005	0.237715614294707	TRUE
TUBGCP3	0.00506562311805229	0.964905232763043	0.0382656987969414	0.752336977993712	TRUE
